fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition,pass_peak_depolarization_mV,pass_rise_slope_mV_per_s,pass_plateau_slope_mV_per_s,pass_decay_slope_mV_per_s,pass_return_slope_mV_per_s
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_04,ok,6.34994074661611,1979.9961892360757,False,False,True,False,0.25,0.75,0.75,0.0,7.288472097302019,-0.007991933826971831,5.738378310361376e-06,1270127.4999840548,-3.074011462992861e-09,0.00799195113671658,-1.9428147544409798e-09,3751501310.478355,-5.080855074013869e-10,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_04,ok,6.97627301235571,2355.495880940294,False,False,True,False,0.25,0.75,0.75,0.0,9.769407227854643,-0.00799195453534196,3.6620279385528476e-06,2667758.791516838,-9.597533435137036e-11,0.007991956331778738,-9.598064826628482e-11,101785176536.32423,-9.597549701531058e-11,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_04,ok,8.432410680538258,3326.1289538037263,False,False,True,False,0.25,0.75,0.75,0.0,10.8616956848644,-0.00799195654595053,2.7341452956688027e-06,3972611.0028134068,-2.500872151431102e-11,0.007991957014041873,-2.5008721684741456e-11,434316308597.70953,-2.5007365799161934e-11,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_04,ok,10.017548506649327,4577.321110088698,False,False,True,False,0.25,0.75,0.75,0.0,11.572324169353124,-0.007991957011768136,2.2222985371254434e-06,5207367.046338425,-2.3150909300355326e-11,0.007991957325145904,-2.3148632189430788e-11,499913950623.69257,-1.4461793920616768e-11,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_05,ok,3.19402014620641,624.3075810158491,False,False,True,False,0.25,0.75,0.75,0.0,3.7800441496582096,-0.002601841700283103,-2.4966835007720883e-07,15140261.665081888,9.769922028194305e-10,0.0026018428200984545,-1.3227897859325624e-10,28576302824.96694,-3.642179328765037e-12,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_05,ok,4.7324695059635395,1183.0151959701493,False,False,True,False,0.25,0.75,0.75,0.0,5.621945433869811,-0.002601842944457644,5.1988926603695535e-08,108137363.11051643,-2.507325523719683e-11,0.0026018429559826473,-9.566179174100098e-13,,-4.632148480929768e-13,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_05,ok,5.9698040022112835,1780.215252970418,False,False,True,False,0.25,0.75,0.75,0.0,7.675628977611794,-0.0026018419743962795,3.608833839630984e-08,212690007.87236726,1.0631500575085544e-09,0.0026018429117300457,-3.3367738722847084e-11,230031439689.86566,-1.3317992384174398e-12,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_05,ok,6.480380674408273,2059.8590342764664,False,False,True,False,0.25,0.75,0.75,0.0,10.271371997883378,-0.002601838203830198,1.4482712211306294e-08,709216053.45888,1.777547799312354e-08,0.0026018642059000285,-1.6562166278635298e-09,6201708052.60731,-1.8274957664843566e-09,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_05,ok,7.888361806457241,2951.963770689343,False,False,True,False,0.25,0.75,0.75,0.0,11.412828560311553,-0.002601792551388371,7.723931818676878e-09,1477593125.9148,8.863554788482494e-09,0.002601844536485487,8.714560052187389e-10,13096276222.741604,-8.176316145569404e-11,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_05,ok,9.445457423571902,4111.639938313787,False,False,True,False,0.25,0.75,0.75,0.0,12.15503950698671,-0.002601842987999703,3.4572828118786833e-09,3515778190.093068,3.683737699976086e-12,0.0026018429811074384,3.689811077713482e-12,3294217305705.2554,5.424811020992512e-13,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_06,ok,3.424445294216067,690.7401000826001,False,False,True,False,0.25,0.75,0.75,0.0,3.5456986034587743,-0.0034329950745757287,-6.860029428370135e-08,51686346.83687052,-2.588182523971684e-12,0.0034329950777021168,-1.670286856559254e-13,,-1.6702850748665076e-13,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_06,ok,5.065670336159406,1323.2203495676072,False,False,True,False,0.25,0.75,0.75,0.0,5.2829487289921815,-0.0034329950858591474,1.2036313661883883e-08,438917502.26832426,-1.1540158779968758e-13,0.003432995085887569,-2.5516427215775903e-19,,-1.0846096665326952e-15,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_06,ok,6.418088574696479,2019.8845355109845,False,False,True,False,0.25,0.75,0.75,0.0,7.221832018795823,-0.0034329950857312497,5.406669665768673e-09,1335726512.85125,-1.2352517310020686e-12,0.0034329950859302016,-4.555324106110215e-14,,-6.445196874603984e-20,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_pre_06,ok,7.0734567389012515,2420.2790051692104,False,False,True,False,0.25,0.75,0.75,0.0,9.672499975825062,-0.003432995085702828,7.166881174715772e-10,13496107637.376392,-1.0575942500294275e-12,0.0034329950859302016,-5.314558036543981e-14,,-6.445196874603984e-20,True,True,4,125,DH,CONTROL,,,,,
