file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,hybrid_stage,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,hybrid_parent_trial_number,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_076,all6,hybrid_optuna,generic_seed,trial_30,hybrid,e61866f5553ad5be,1,True,1.6201494474850535,1,4.983793943913485,5.752477790063736e-05,0.035497844074280055,27.03820029279344,0.005758805745091577,9.006276094397009e-06,3.3298622582435394e-07,0.0003174864952487541,2.56695304048024,6,0,5.626448132499818,2230.2759226392086,0.19243100432049198,0.807568995679508,0.5,2230.2759226392086,0.807568995679508,0.5,87.53998338326325,0.0,0.0,2231.583491634888,True,False,False,optuna_seeded,30.0,"[""scalar""]",[1.6201494474850535],False,,91,False,5.626448132499818,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_080,all6,hybrid_optuna,generic_seed,trial_25,hybrid,e61866f5553ad5be,1,True,1.7124538674927248,1,18.942946507760254,2.5420536027147938e-05,0.9819842718083023,44.083422181757555,0.002866617894236656,1.4751386620920083e-07,3.6840614294249127e-07,0.02017267063461465,5.500149596314699,6,0,5.7879276926379,2370.017054572862,0.19243100432049198,0.807568995679508,0.5833333333333334,2370.017054572862,0.807568995679508,0.5833333333333334,232.09559448433114,0.0,0.0,2371.407956901875,True,False,False,optuna_seeded,25.0,"[""scalar""]",[1.7124538674927248],False,,92,False,5.7879276926379,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_081,all6,hybrid_optuna,generic_seed,trial_42,hybrid,e61866f5553ad5be,1,True,1.7160425013795915,1,28.02930918838731,7.468221664654505e-05,0.34116623288391595,50.334206285436025,0.06941914371267069,0.00010663910584297385,1.7802431140490967e-08,4.1010108371375196e-05,1.9834280772435036,6,0,5.852523102601503,2313.893492255711,0.19243100432049198,0.807568995679508,0.5833333333333334,2313.893492255711,0.807568995679508,0.5833333333333334,289.70049276704117,0.0,0.0,2315.284394584724,True,False,False,optuna_seeded,42.0,"[""scalar""]",[1.7160425013795915],False,,93,False,5.852523102601503,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_082,all6,hybrid_optuna,generic_seed,trial_24,hybrid,e61866f5553ad5be,1,True,1.7451707499040836,1,104.37321680543815,1.1383368586171115e-05,0.07494262734576504,63.836444761573475,0.010110374083410855,1.9858171361660466e-05,2.4498087438323582e-08,0.0006777055743106963,3.4431622984005696,6,0,6.376831576042363,2613.0330365398117,0.19243100432049198,0.807568995679508,0.5833333333333334,2613.0330365398117,0.807568995679508,0.5833333333333334,462.640992485391,0.0,0.0,2614.4239388688247,True,False,False,optuna_seeded,24.0,"[""scalar""]",[1.7451707499040836],False,,94,False,6.376831576042363,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_084,all6,hybrid_optuna,generic_seed,trial_10,hybrid,e61866f5553ad5be,1,True,1.755040238492898,1,408.23782649807987,0.0003320258070519293,11.156918462586772,58.86793381539486,13.822712565067823,0.006755878651430284,1.4672100793302511e-07,1.5879656181430437e-07,0.15948601019609746,6,0,6.554482370641021,2705.4008326944677,0.19243100432049198,0.807568995679508,0.5833333333333334,2705.4008326944677,0.807568995679508,0.5833333333333334,403.0327609345664,0.0,0.0,2706.7917350234807,True,False,False,optuna_seeded,10.0,"[""scalar""]",[1.755040238492898],False,,95,False,6.554482370641021,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_085,all6,hybrid_optuna,generic_seed,trial_55,hybrid,e61866f5553ad5be,1,True,1.7566724714710786,1,5.558316965490484,1.007096888351699e-05,1.466738317016144e-05,25.459760242496266,0.02793400373816743,5.098360676424427e-06,1.149517162139563e-06,0.0061919164173102155,0.07785910758760871,6,0,6.58386256424827,2699.826353898427,0.19243100432049198,0.807568995679508,0.5833333333333334,2699.826353898427,0.807568995679508,0.5833333333333334,86.86320445455213,0.0,0.0,2701.21725622744,True,False,False,optuna_seeded,55.0,"[""scalar""]",[1.7566724714710786],False,,96,False,6.58386256424827,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_086,all6,hybrid_optuna,generic_seed,trial_34,hybrid,e61866f5553ad5be,1,True,1.763799170938292,1,4.820830817364615,6.051541173397768e-05,4.802940369128277,95.85963092830009,0.007861820825379555,2.140786855022069e-05,5.983622900672666e-07,0.005841289949646798,2.920621997584183,6,0,6.712143154658112,2861.2144057875994,0.19243100432049198,0.807568995679508,0.5833333333333334,2861.2144057875994,0.807568995679508,0.5833333333333334,1029.1722937632512,0.0,0.0,2862.6053081166124,True,False,False,optuna_seeded,34.0,"[""scalar""]",[1.763799170938292],False,,97,False,6.712143154658112,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_087,all6,hybrid_optuna,generic_seed,trial_14,hybrid,e61866f5553ad5be,1,True,1.772243529430321,1,8.693853215494054,0.0004501059615808662,0.1902498162983356,94.4310568327679,2.0531998146748323,0.0012937147882042554,1.687289601505402e-06,2.5040863915220792e-08,0.3363123659439689,6,0,6.864141607514632,2834.863544493215,0.19243100432049198,0.807568995679508,0.5833333333333334,2834.863544493215,0.807568995679508,0.5833333333333334,999.3040736107608,0.0,0.0,2836.254446822228,True,False,False,optuna_seeded,14.0,"[""scalar""]",[1.772243529430321],False,,98,False,6.864141607514632,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_088,all6,hybrid_optuna,generic_seed,trial_49,hybrid,e61866f5553ad5be,1,True,1.7822370371763618,1,1.3856599909100487,1.4496438209018913e-05,0.16094438428038985,38.4204162369731,0.005721144376009665,1.756921973870887e-05,2.828774713527421e-07,1.2947216066639511e-06,0.5483567838910176,6,0,7.044024746943369,2918.3246587117064,0.19243100432049198,0.807568995679508,0.5833333333333334,2918.3246587117064,0.807568995679508,0.5833333333333334,174.45170580299637,0.0,0.0,2919.7155610407194,True,False,False,optuna_seeded,49.0,"[""scalar""]",[1.7822370371763618],False,,99,False,7.044024746943369,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_089,all6,hybrid_optuna,generic_seed,trial_8,hybrid,e61866f5553ad5be,1,True,1.789057237031153,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.005061576888752304,0.0013303245101522893,1.192617378922354,6,0,7.166788344329613,3022.3997164440384,0.19243100432049198,0.807568995679508,0.5833333333333334,3022.3997164440384,0.807568995679508,0.5833333333333334,1884.9623677677987,0.0,0.0,3023.7906187730514,True,False,False,optuna_seeded,8.0,"[""scalar""]",[1.789057237031153],False,,100,False,7.166788344329613,0.19243100432049198
