source_scope,legacy_configuration_status,legacy_acceptance_rule,legacy_selection_rule,legacy_top_n_requested,legacy_top_n_available,rank_in_db,db_name,study_name,condition,legacy_protocol_condition,current_na,trial_id,trial_number,objective,K_bath_value_middle,Va_l,Va_s,ca,d,eps,eps_middle,gki,gl_a,gs,gt,pk,switching_function,wo,zs,zth,wo_middle,w_a,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,w_o_middle,provenance_status,chosen_provenance_status,trace_dataset_kind,chosen_trace_source
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,57,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1492,1491,170.90780701207257,11.139371661574637,-76.74275206533518,-90.34333653734681,2.3530957686131018,0.07443739080812002,0.0027737278470635713,1.0,153.65800636122395,12.458262628841311,15.258460817553164,1.0082895292886045,6.170254341606827e-05,sigmoid,1887.6508965094404,5.563529849881097,2.7995593343585257,1.0,2000.0,4.592976338116867e-06,8.360176436035483e-06,0.00012651467745289455,1.0595179456637402,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,58,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1752,1751,171.03909156306463,11.237520285853494,-75.40088282976315,-96.27536234842006,24.29474179252599,0.1157236316078653,0.0024452731762561303,1.0,146.55355366973933,9.36482169385462,17.507284790085382,1.0023123732786934,1.6530917054642621e-06,sigmoid,1999.399390768994,4.600374860839251,2.917075405556519,1.0,2000.0,1.9130177553716403e-07,8.310617180110429e-06,0.0001451606760850734,1.0003003948254556,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,59,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1169,1168,171.31059079373478,11.316508585955823,-79.20202198101538,-90.31650138694087,90.39353884480883,0.11265704517350497,0.0026345473291979242,1.0,152.10711313675165,12.163719208526675,16.276515326765576,1.0061170584155303,5.228804165539741e-05,sigmoid,1940.7577899132164,1.440676507912893,1.9462756452591954,1.0,2000.0,5.890616270806216e-06,8.342163514871992e-06,0.00013495581967572638,1.0305252981050421,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,60,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1682,1681,171.6219359060235,11.144601954394684,-78.78823485535933,-90.00597889200195,42.40546292420346,0.08607805208203545,0.002769594196170508,1.0,163.063613535295,11.351674385993235,15.19623739646429,1.0049026376295684,4.035612869964269e-06,sigmoid,1871.8717050193923,5.786019955573565,4.55621442159645,1.0,2000.0,3.4737769480371693e-07,8.33209421260978e-06,0.00012599875542489955,1.0684492930990055,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,61,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1304,1303,171.725718220486,11.203614452189807,-77.78785938649135,-90.18072985686412,23.943738970835376,0.0705210877945458,0.0030304849531879456,1.0,158.22090156235666,11.31814687700538,14.350839102854588,1.0119634276244653,1.969763648054142e-06,sigmoid,1910.636290390769,7.701397830951231,5.0931452825275185,1.0,2000.0,1.3890987515893095e-07,8.390638359326033e-06,0.0001189891825909071,1.0467717011650364,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,62,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1218,1217,172.36817183625328,11.239088594512683,-77.7734384288851,-90.19579300721469,35.66834616895011,0.06401473675218639,0.0027641109493208053,1.0,141.19519219284578,13.022152363698092,15.395493573735196,1.0063213053895053,5.307415776562636e-07,sigmoid,1968.315083980927,1.0555349176829587,3.184921564037688,1.0,2000.0,3.39752823771058e-08,8.343857017273194e-06,0.00012765087691338713,1.0160974816872257,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,63,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1622,1621,172.5768441080819,11.092192340236945,-76.57663133672713,-90.73961028403046,96.36285818772564,0.11185047169982199,0.0027535003045101336,1.0,142.93879237368455,10.607566252026565,15.519246741350983,1.017193082182794,5.700769964976855e-05,sigmoid,1868.6306086105653,5.518817117674822,2.775088845297974,1.0,2000.0,6.376338096348389e-06,8.433999748626575e-06,0.00012867696940540796,1.0703024935929502,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,64,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2456,2455,172.810139638497,11.346406975751892,-78.11850287639615,-90.59195877632725,41.77569688898119,0.05249374727767411,0.0026625384438307316,1.0,158.99247486170577,10.543384005698996,16.607537032582776,1.622302584087401,5.394830106592351e-05,sigmoid,1919.9804243492176,5.435138457962203,1.0109708823521535,1.0,2000.0,2.831948482214466e-06,1.3451231458464225e-05,0.00013770046770032878,1.04167728724521,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,65,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1278,1277,173.94924714866016,11.25047434333211,-79.16442954181768,-90.66113669178637,49.43174989623415,0.10095972689663464,0.0032071267713106176,1.0,150.59306926061717,11.367889115135178,14.007890278145192,1.0012639514915143,1.0058312541019538e-06,sigmoid,1962.8243708412745,6.582611059389542,4.65964877606231,1.0,2000.0,1.0154844871823277e-07,8.301924249294827e-06,0.00011614564152475673,1.018939865283409,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,66,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2130,2129,174.41750450281225,11.375963502646446,-77.25099713316557,-91.01699991730656,119.75195549315997,0.061618996707087904,0.0026594889485072773,1.0,160.98129656237262,8.748612352649747,16.959918128832705,1.3481488598178366,9.590842943578068e-05,sigmoid,1722.3974723430822,5.29418673997584,5.815370279739796,1.0,2000.0,5.909781197585342e-06,1.1178101133381038e-05,0.00014062221592025875,1.1611721638671928,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,67,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1307,1306,174.94438283387757,11.257280794614084,-79.99730201569406,-90.16642609604754,33.00347365980673,0.09075624067385533,0.0031601390005042123,1.0,162.6174180377473,11.286702627811058,13.982866119411685,1.3406338201046513,5.760214913699679e-05,sigmoid,1915.7966522459483,7.572785490599221,1.1238682472347334,1.0,2000.0,5.227754510408589e-06,1.1115790600442773e-05,0.00011593815510731562,1.0439521322136864,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,68,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1342,1341,175.18987698615996,11.256127470590783,-79.38342182739676,-90.17151742246837,33.14146245557769,0.09390300763033552,0.00256738921762641,1.0,142.37496167733528,12.877051131143856,16.845887771916875,1.0025253381807626,2.1514615337944726e-06,sigmoid,1967.1486188344102,6.648915268875308,3.8628310268178776,1.0,2000.0,2.0202870882427573e-07,8.312382966726539e-06,0.00013967673957126497,1.0166999996091068,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,69,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1616,1615,176.5735403150385,11.200580391862038,-77.364579285321,-90.28731671206646,55.62088026370836,0.09678470343796679,0.0031483049472779898,1.0,145.84500586562848,11.473431553648993,15.731737629449633,1.340397693721195,5.442466132571704e-05,sigmoid,1936.1994322589994,5.378817382630871,1.0070925025291226,1.0,2000.0,5.267474706121304e-06,1.1113832771694626e-05,0.00013043882576109972,1.0329514442975347,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,70,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1373,1372,176.60379355269566,11.15466828551887,-79.20634935429186,-90.21310792097171,53.76418869925601,0.07118300416032204,0.0029523202269149704,1.0,149.42460511245915,12.573658380192015,13.950656895937996,1.0033446914456008,6.820679599523743e-05,sigmoid,1970.7933264687763,8.644864509808004,5.039648388907831,1.0,2000.0,4.855164643091223e-06,8.319176588656066e-06,0.00011567109412603406,1.0148197546333058,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,71,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1770,1769,177.03782035959702,11.363639339960741,-77.5542632974558,-90.41050386969086,34.499179064701245,0.11622517798007179,0.0023951128153236988,1.0,145.29023321976857,11.331292333585475,16.765284847660162,1.0125107181920792,5.9962560348115245e-05,sigmoid,1924.5668787323946,6.497161763081902,2.8137065531030494,1.0,2000.0,6.969159248600489e-06,8.395176188564682e-06,0.000139008424917118,1.03919485578869,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,72,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1059,1058,177.07334423088682,11.26737708915271,-79.91800561221896,-90.00610074800464,30.548360054310898,0.08158641422151425,0.002756473540319249,1.0,149.84248040486406,12.703103698386213,14.6779399891304,1.0266450942922771,3.105867365516554e-06,sigmoid,1999.8260784322665,1.1287590586935679,7.530817913654489,1.0,2000.0,2.533965814001168e-07,8.512370580233422e-06,0.0001217013213588052,1.0000869683467024,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,73,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2175,2174,177.45099791196873,11.442649863551608,-74.94256643581095,-91.19142856961452,74.39306299257424,0.05193225715760933,0.002592485256371007,1.0,155.74065566353826,7.624493296200372,16.795151144289452,1.3378905476571963,5.082405994653642e-05,sigmoid,1688.4247897692835,5.424795093073131,6.143773687756431,1.0,2000.0,2.639408150937282e-06,1.1093044909838391e-05,0.00013925605965105003,1.1845360315239697,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,74,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1968,1967,178.30930544998176,11.313137772454995,-79.16174179754705,-90.36782346512442,84.33733791588317,0.09790123290034942,0.0029326116492134208,1.0,146.1663446735268,13.793222348909202,17.101033269703876,1.0109139751417224,6.097677580248873e-07,sigmoid,1999.895256493439,6.0823399415424575,8.363456327981543,1.0,2000.0,5.96970152935184e-08,8.381936882555609e-06,0.00014179226424587346,1.0000523744962246,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,75,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1506,1505,178.3756214533248,11.146040911444244,-76.35686817835398,-90.77662015060207,143.19808396000073,0.10332805899381671,0.0031560342331746903,1.0,140.43651771592758,11.008821886064048,15.66911716314446,1.0059805795384746,9.631804709745993e-05,sigmoid,1874.421317028014,6.353201360224627,2.563649354055455,1.0,2000.0,9.952356852655556e-06,8.341031907869407e-06,0.0001299196116548227,1.066995974614233,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,76,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1056,1055,179.37172930070116,11.277664997475517,-79.77201913258331,-90.00106385923897,33.47763658098452,0.08197253269558945,0.002765433389988755,1.0,152.63421187539183,12.568204668336026,14.563405909153316,1.0755285752620647,5.055734143241778e-05,sigmoid,1992.8984986022017,1.0809456265817745,7.529202226380896,1.0,2000.0,4.1443133235709455e-06,8.91768523821995e-06,0.00012075166841812357,1.0035634034562118,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,77,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1147,1146,179.5633849561375,11.310175850916075,-79.21135746372482,-90.19147471498668,20.98956685989095,0.11723092723394028,0.002527664925501862,1.0,156.79669790812957,12.279012411477202,14.672309047688191,1.003602284862779,5.319177962035163e-05,sigmoid,1946.8319983455183,0.9414448957591803,5.849413593900016,1.0,2000.0,6.23572164611723e-06,8.321312410117875e-06,0.00012165463272167231,1.0273100101599242,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,78,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1614,1613,179.66505887342566,11.10485179971949,-78.31299499093264,-90.5022129744514,81.47053801072319,0.10699230537091294,0.0024839087329853056,1.0,157.23905900297444,10.067680935756584,17.070596689534884,1.006544309701443,5.251299651631516e-05,sigmoid,1902.81423355549,5.636843377029343,2.737588462365105,1.0,2000.0,5.618486559215279e-06,8.345706045096693e-06,0.0001415399010377562,1.051074752716619,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,79,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1367,1366,179.92216834559102,11.253297549467476,-79.99959065390402,-90.00299713412018,80.24174930861098,0.1257436395517228,0.003327783624985068,1.0,146.7525029524675,12.667540534854853,13.738909604692168,1.002558007540331,6.644955249665175e-07,sigmoid,1972.9814100744743,8.734941584805586,6.8671708294540235,1.0,2000.0,8.35560857751226e-08,8.312653842900605e-06,0.0001139154032622038,1.0136942952364187,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,80,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2106,2105,179.98841735129372,11.39683325319459,-74.88201551807968,-90.73617347037313,110.37941002854863,0.04027690387904876,0.0025215266214399937,1.0,169.73250317167256,8.297564804067997,16.92971720294153,1.5775136713286158,8.94667162691834e-05,sigmoid,1677.7093688084915,4.9848017597376835,6.298740003970267,1.0,2000.0,3.6034423315480274e-06,1.3079866684592349e-05,0.00014037180662645202,1.192101586355448,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,81,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2150,2149,180.01917544733186,11.424043005495657,-75.82100236642391,-90.63296436972286,106.89001819698419,0.06904654390027656,0.0023722571490575398,1.0,166.1614741090974,9.540072935781257,16.467849838942453,1.0076905267842267,0.00014819440250176953,sigmoid,1827.517222569847,4.878871506400102,2.694972579984839,1.0,2000.0,1.0232311318113685e-05,8.35520984015527e-06,0.00013654225911959332,1.0943809312984796,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,82,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1061,1060,180.16589596391668,11.277463144390813,-79.82066660973042,-90.0044081018653,31.296398845692174,0.0792432693942356,0.0028031714728116875,1.0,149.7816758173543,13.024984708489045,15.082204101500292,1.0081444124358088,4.803529372083456e-06,sigmoid,1983.3091042246044,1.2740353845049424,6.602561285333831,1.0,2000.0,3.806473720751326e-07,8.358973207738478e-06,0.00012505325471524314,1.0084156805108406,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,83,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1045,1044,180.2625274099426,11.337345262689164,-79.00574977235144,-90.14821167002277,169.182566635223,0.08177260678093301,0.0032259233399232023,1.0,160.58937837986474,11.828501035619151,12.841020633267252,1.2860301975021855,4.9924388664665805e-05,sigmoid,1991.8515351837075,0.567159151167454,8.201402510917765,1.0,2000.0,4.082447403054186e-06,1.0663047706915566e-05,0.00010647060689862469,1.0040908996842182,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,84,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1787,1786,180.40241494201382,11.36584466021086,-76.25993146702974,-90.79397592029396,34.233572488598625,0.08527961754921756,0.0026252422495725222,1.0,153.4421474722111,12.025206945172592,16.034783222791695,1.0010520761503932,0.00013911423370502557,sigmoid,1974.4210627668863,6.736638222557782,1.056282260860485,1.0,2000.0,1.1863608646017051e-05,8.300167496712594e-06,0.0001329515114083366,1.0129551582058531,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,85,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1375,1374,180.76688837602106,11.116127800893839,-79.97346676286706,-90.58397362534365,101.52571712999377,0.06878990019828328,0.003339653850314467,1.0,137.8223602159433,12.748567990567397,14.328535970267684,1.0022862513000128,8.219629947136932e-07,sigmoid,1940.6876327535906,8.257171079758386,4.712816189476888,1.0,2000.0,5.6542752373037e-08,8.310400591180082e-06,0.00011880425741010671,1.0305625522857857,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,86,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1050,1049,181.0007328347917,11.262213601404857,-79.7505959661143,-90.01638705122919,40.62130846014139,0.08794120572524607,0.0028674767363379944,1.0,153.38345880799497,12.20787208969633,13.753908673170594,1.0346580853288168,6.251893875703517e-05,sigmoid,1995.3938564565085,0.9322338783389497,7.205974157872288,1.0,2000.0,5.49799085495649e-06,8.578809848816432e-06,0.00011403976720253383,1.0023083881553445,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,87,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1245,1244,181.03170605999475,11.251080645753909,-78.44602495864187,-90.36127473991152,92.01176233914657,0.11009573886488307,0.002364774786616198,1.0,154.8704464122479,13.677700214977458,15.494503920182352,1.002093535233994,3.947959733530151e-07,sigmoid,1923.1399520613274,1.3124011085995162,2.282335736058459,1.0,2000.0,4.3465354387180884e-08,8.308802696659533e-06,0.00012847181568270593,1.039965915042371,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,88,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2482,2481,181.31109345418224,11.239715677505496,-75.98870143071264,-91.13050261326795,99.4117511147442,0.03895793260306056,0.002777258718636988,1.0,150.6566121497672,11.324400248633808,15.691329922999692,1.375631182956801,5.236593919288135e-05,sigmoid,1894.803217105343,5.00738350920619,2.640802672649855,1.0,2000.0,2.0400687297722392e-06,1.1405969283986536e-05,0.00013010378751515523,1.0555185794202757,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,89,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1052,1051,181.6028592411218,11.259244881675098,-79.65490984631752,-90.04324316871411,35.311574536075966,0.07803859913034471,0.0029210556770122667,1.0,149.60013266812166,11.97894739053464,14.18713078564071,1.0764519112855688,5.0859857407999196e-05,sigmoid,1996.9060873945573,0.9386191767853703,7.598394608907273,1.0,2000.0,3.969032024089342e-06,8.925341027397577e-06,0.00011763180420285605,1.00154935308424,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,90,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1051,1050,181.80648093565793,11.291929313970002,-79.87500746354488,-90.09554892821441,23.687887127992223,0.07601443401053877,0.0027234268985448307,1.0,151.57843196206295,12.200533704184192,13.994199127700151,1.0826052846663146,4.683468392059493e-05,sigmoid,1991.6842349622946,0.9049333947978384,7.97039107325719,1.0,2000.0,3.5601119902865043e-06,8.976361379831597e-06,0.00011603212211390497,1.0041752426874349,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,91,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2401,2400,181.84201669659546,11.299578088776997,-79.26918047519895,-94.71957718321299,79.53783835442687,0.09377058669973214,0.0029129065866987506,1.0,153.5412671097571,9.31297439312601,16.41725150561764,1.623082500030388,6.496820306167925e-05,sigmoid,1929.1010657582376,2.2149654141375223,2.750277252186542,1.0,2000.0,6.092106517920997e-06,1.3457698088037624e-05,0.00013612272585888078,1.0367523171803834,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,92,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1047,1046,182.00281898903063,11.274539549213802,-79.29152002918579,-90.10455136890822,54.16688567098532,0.060851737876327035,0.002782371992112254,1.0,153.94259489460688,12.01504249962917,12.616342369680147,1.0004108780019485,0.00010983424880008243,sigmoid,1990.10812851784,0.6854159696632337,8.441958822685194,1.0,2000.0,6.6836049178259035e-06,8.294851038001334e-06,0.0001046076995983222,1.0049705196116792,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,93,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1234,1233,182.31983473656686,11.20817093319306,-77.65488403582775,-90.58666728569892,87.68289554942433,0.05880503353352842,0.0025527402222524777,1.0,151.8329040115615,12.16305049880822,14.980702188896196,1.0090897451527536,8.82817518860246e-05,sigmoid,1964.240354914279,1.1100501485492225,6.607395317841628,1.0,2000.0,5.191411380056313e-06,8.366811381273803e-06,0.00012421165726399913,1.0182053306237473,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,94,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1412,1411,182.3377725910288,11.315399777306315,-78.55039247247979,-90.00400914983656,19.529339922847896,0.11524828608675342,0.0031031557223707784,1.0,142.50432373613907,12.397068259738026,14.96207126662022,1.0002287716207765,5.746765995537496e-05,sigmoid,1940.5991534309742,8.831741499467686,5.826235192236174,1.0,2000.0,6.6230493152733166e-06,8.293341113091373e-06,0.00012405718001032466,1.0306095395661723,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,95,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,2341,2340,182.5245780171394,11.28094008318432,-76.21304470110618,-90.15541016290943,103.86994721015863,0.06894059169288119,0.00266912244404447,1.0,155.28869342037018,8.033244793220437,17.825626607252516,1.3617418102051275,5.624903624231671e-05,sigmoid,1915.577566642916,5.945915404331765,8.029941468981457,1.0,2000.0,3.877841840699632e-06,1.1290806323927056e-05,0.0001478001895196353,1.044071529562249,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,96,CONTROL_125nA.db,CONTROL_125nA_centered_L2_2500t,CONTROL,CONTROL,125,1163,1162,182.95103622309216,11.309180377606303,-78.76526523794494,-90.50634120168787,84.08654655240545,0.11687792987418918,0.0022423198357371817,1.0,157.55069171973403,12.008451913256897,16.067816369238194,1.00565732405461,3.6104793718478887e-06,sigmoid,1938.9372042972782,1.6233639886583124,1.474946989825809,1.0,2000.0,4.2198535483504417e-07,8.338351653041281e-06,0.00013322540390102664,1.0314929207441004,,unresolved,unresolved,legacy_optuna_trace_csv,CONTROL_TRACES.csv
