fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition,pass_peak_depolarization_mV,pass_rise_slope_mV_per_s,pass_plateau_slope_mV_per_s,pass_decay_slope_mV_per_s,pass_return_slope_mV_per_s
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_006,ok,1.5879335116067403,352.10250285101733,False,False,True,False,0.25,0.75,0.75,0.0,19.07517038659698,-0.0001267268341109,-4.94036272490959e-06,3861087.019060136,-8.879726313044004e-07,0.0001433473506295,-8.879711758788064e-07,21481745.02141771,-8.879628886260928e-07,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_006,ok,2.7516338381264416,600.8888332424291,False,False,True,False,0.25,0.75,0.75,0.0,20.072009426829112,-0.0001309728955476,-5.152550254398916e-06,3895548.502354329,-8.879366981598745e-07,0.0001475927444687,-8.879219024718055e-07,22605602.329385567,-8.879219004833782e-07,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_007,ok,0.6536039696680263,174.3848638843688,False,False,True,False,0.25,0.75,0.75,0.0,7.36937301758509,-1.0081756087743088e-05,-3.322673043282128e-07,22179049.58324049,-1.161372707122881e-07,1.2255577530595474e-05,-1.1613726084242287e-07,63453993.697888136,-1.16137257769387e-07,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_007,ok,0.8848977241516074,197.7146170120306,False,False,True,False,0.25,0.75,0.75,0.0,10.495179930458818,-1.191844948777998e-05,-4.2399234663244754e-07,24753229.66043283,-1.1613666637281257e-07,1.4092259860376544e-05,-1.1613666865047305e-07,90369218.02919368,-1.1613666593897256e-07,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_007,ok,1.0922153211623884,248.6110406940041,False,False,True,False,0.25,0.75,0.75,0.0,13.723492819271414,-1.3817769911383948e-05,-5.190152294711308e-07,26441406.802755013,-1.1613436593485917e-07,1.5991536471915424e-05,-1.1613432265929356e-07,118169138.15851323,-1.1613432509964497e-07,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_007,ok,0.9722603324612172,270.04243811240826,False,False,True,False,0.25,0.75,0.75,0.0,17.49836934262953,-1.6041887903384122e-05,-6.300464743188541e-07,27773140.64259639,-1.161319964078445e-07,1.821560118742127e-05,-1.1613146039821127e-07,150677252.16429856,-1.161314593136091e-07,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_007,ok,1.5951616702997629,352.98695425768807,False,False,True,False,0.25,0.75,0.75,0.0,19.06977236434001,-1.696878435097915e-05,-6.763039422914768e-07,28197044.51186125,-1.1613227276408761e-07,1.914246705325695e-05,-1.1613083024523864e-07,164209386.293627,-1.161294195413423e-07,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_007,ok,2.7616129688856828,606.2856887146951,False,False,True,False,0.25,0.75,0.75,0.0,20.066443666824924,-1.755710287909551e-05,-7.056262356238292e-07,28437780.022570454,-1.1613133512683657e-07,1.973077569061843e-05,-1.161313389229382e-07,172790943.88243046,-1.1612844168348337e-07,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_008,ok,0.6535613836527572,172.1798996290995,False,False,True,False,0.25,0.75,0.75,0.0,7.375779806081539,-1.486899550684484e-05,-4.836779548019504e-07,15249361.135554897,-1.752599815435374e-07,1.814945790101774e-05,-1.752599815435378e-07,42084791.639951535,-1.7525998045893656e-07,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_008,ok,0.8832059478465892,198.66452013520157,False,False,True,False,0.25,0.75,0.75,0.0,10.50374181558648,-1.7488208058580312e-05,-6.143601029256213e-07,17097044.16931862,-1.7521451259020464e-07,2.0767547553646185e-05,-1.7519998794383837e-07,59952868.36979424,-1.7519998929958877e-07,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_008,ok,1.0908198565487677,250.0909145225621,False,False,True,False,0.25,0.75,0.75,0.0,13.733975623326543,-2.019438680633812e-05,-7.492243391142756e-07,18330925.60709212,-1.752346296543812e-07,2.347303517069577e-05,-1.7516306705351564e-07,78406800.32812257,-1.7516306569776445e-07,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_008,ok,0.9738357145768411,272.54054271509415,False,False,True,False,0.25,0.75,0.75,0.0,17.51074494244601,-2.336255180068747e-05,-9.11013837621772e-07,19221162.42290932,-1.7654740228410785e-07,2.664329520030151e-05,-1.752568155942735e-07,99914772.97512972,-1.7523294570343006e-07,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_008,ok,1.596856368092639,357.2877102383385,False,False,True,False,0.25,0.75,0.75,0.0,19.0828333355319,-2.468354033169362e-05,-9.672675183594668e-07,19728599.35160164,-1.7519563153691517e-07,2.796136897131873e-05,-1.751394932586458e-07,108957911.0940466,-1.751071928574233e-07,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_008,ok,2.762794720990474,613.4726542326871,False,False,True,False,0.25,0.75,0.75,0.0,20.07991023574867,-2.552099174124578e-05,-1.012169816753187e-06,19838479.574663177,-1.752213827760271e-07,2.879960631219092e-05,-1.7522137518382138e-07,114597378.40022784,-1.7519424516422594e-07,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_009,ok,0.6532298168869409,172.8581635376624,False,False,True,False,0.25,0.75,0.75,0.0,7.381320842943325,-4.620766574703339e-06,-1.5362825905976118e-07,48046634.70196588,-5.5667339141983835e-08,5.662733343569926e-06,-5.566747807932612e-08,132596645.25173832,-5.5667480158143545e-08,True,True,1,50,DH,CONTROL,,,,,
