fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition,pass_peak_depolarization_mV,pass_rise_slope_mV_per_s,pass_plateau_slope_mV_per_s,pass_decay_slope_mV_per_s,pass_return_slope_mV_per_s
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_07,ok,3.1552497648400544,700.379615688807,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,8.222971242933852,-0.0014466978070828418,1.3745783494142638,5.982177186508015,-9.213568827959891e-09,0.0014466979672107527,-1.3483654731731732e-11,609847360121.3134,-7.006500946983491e-12,True,True,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_07,ok,3.8007556118196906,917.8946404296793,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,8.781656702052373,-0.0014466979672533853,1.4679597599766854,5.98221895550587,-1.5678719131447882e-09,0.0014466979683191994,-1.4251691556489637e-13,,-1.121656097774286e-14,True,True,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_08,ok,0.9932625665618788,285.20104487244186,False,False,False,False,0.26179688656096417,0.7382031134390358,0.7382031134390358,1.0,6.5528270644242355,5.51819567107259e-05,1.095266857914418,5.982858896052035,5.21367519565147e-07,0.0,4.975954762733142e-07,13168984.399739528,4.6615814510416047e-07,True,False,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_08,ok,1.1550195618273493,345.08834607305613,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,9.404570786940567,6.273809700019228e-05,1.5719209014790037,5.982852431119089,4.588299360742495e-07,0.0,4.438216087304881e-07,21189979.4916284,4.1559222016904246e-07,True,False,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_08,ok,1.5463556290803622,446.3210849962775,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,12.388493877329552,6.977740279978661e-05,2.0706681612338955,5.982848487875209,4.1119084079418036e-07,0.0,3.9336844148369445e-07,31493359.839958254,3.688155486623999e-07,True,False,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_08,ok,2.3532282032317524,649.1246352245639,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,15.922110532864167,7.709560182433961e-05,2.661294015038246,5.98284535376124,3.565556543398089e-07,0.0,3.408941274617481e-07,46706907.6590379,3.1972439538467166e-07,True,False,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_08,ok,2.318453909050712,659.6099669055809,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,17.405932686911967,7.987060727998596e-05,2.9093073218538175,5.9828442860484286,3.481199989541107e-07,0.0,3.275041775415714e-07,53147208.12897894,3.0055723155368003e-07,True,False,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_08,ok,2.067842461042211,627.7642985638957,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,18.350701890717474,8.15542468330932e-05,3.067220672196563,5.982843705071856,3.2234981581815393e-07,0.0,3.0965080541345857e-07,59262567.93104367,2.8995955721207113e-07,True,False,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_09,ok,0.4910253513549585,167.95351533308886,False,False,False,False,0.26179688656096417,0.7382031134390358,0.7382031134390358,1.0,5.104939889410076,0.0002552882139639223,0.853224083316202,5.9831174356551795,-2.231729235238832e-08,0.0,1.8571576654120353e-09,2748791868.609323,1.4721166257671102e-09,True,False,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_09,ok,0.7180944118640128,204.19819981676633,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,7.4552337033441916,0.00025506118451801285,1.246061568151725,5.983037992578883,-7.679554822788964e-08,0.0,2.3347909909105453e-08,319310539.2460301,1.3810974329496432e-09,True,False,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_09,ok,0.8030097845817112,248.96403183764528,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,9.986412075507786,0.0002553084317611365,1.6691327569827794,5.982994482451954,-3.132369824788622e-08,0.0,2.2710377700473467e-08,439729017.5979587,2.122238178299324e-10,True,False,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_09,ok,1.058319152535762,324.7735652055661,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,13.068751230970733,0.00025491474622185706,2.1843270043310725,5.982964640851887,-1.0779801958474954e-07,0.0,2.6920437842323473e-07,48545834.60906587,-4.833320480988333e-09,True,False,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_09,ok,1.0655592362553992,334.72837384261544,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,14.387900447775465,0.0002553164263332519,2.404814749635102,5.982955838888893,-5.771629574741578e-08,0.0,-3.737893911995449e-11,384919978643.6578,-9.076667829176423e-12,True,False,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_09,ok,1.1529397256996696,349.96963675746395,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,15.234912541791203,0.00025527890410614873,2.546387641017761,5.9829510230037055,-6.886742060964865e-08,0.0,7.637575843484242e-09,1994731424.4726474,-3.151868732129733e-09,True,False,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_10,ok,1.3165038450840305,223.94236761769127,False,False,False,False,0.2618227708309343,0.7381772291690657,0.7381772291690657,0.5,2.851486835368334,-3.970784828766227e-05,0.47661866509631357,5.982742691774597,-4.130797392833578e-08,3.967109151403747e-05,1.1649149147208079e-09,2447806959.4050503,-1.1109244962028795e-10,True,True,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_10,ok,2.0771223295427284,381.37032183527083,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,4.28823072116198,-3.966624049667189e-05,0.7167635773767514,5.982768735063617,1.4704317250671058e-09,3.966749757466914e-05,1.673475927564467e-08,256246931.94140884,-6.578670286016007e-10,True,True,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_10,ok,2.4516198455217397,500.2777368017868,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,5.910235149136483,-3.966590378468027e-05,0.9878738884879668,5.982783043473949,6.633303273463438e-09,3.966598785609676e-05,-7.838413416052935e-12,754009113251.4679,-1.6664640287622194e-13,True,True,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_10,ok,2.4566468578532357,529.5852606281464,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.980108904425094,-3.969603093878504e-05,1.3338434631109752,5.98279267779502,-1.143534889965479e-08,3.967126393433773e-05,1.6956309259638262e-09,4706277045.45378,-9.992478415930432e-11,True,True,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_10,ok,2.8877828347571377,653.5365253141852,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,8.895377386339888,-3.967200039767249e-05,1.4868262298550463,5.982795573365097,8.502453711385036e-10,3.966593126847329e-05,-9.225337532736498e-10,9642332711.160181,-3.724565968775235e-12,True,True,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_10,ok,3.510128410723731,851.6075465162126,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,9.49187970230571,-3.9665834250968146e-05,1.5865287631200307,5.982797112130005,-4.471865525156487e-09,3.9665987472403685e-05,-1.718908638554913e-11,552203851292.8491,-3.8177861576555665e-12,True,True,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_11,ok,0.6213167943107644,191.18493201021468,False,False,False,False,0.26179688656096417,0.7382031134390358,0.7382031134390358,1.0,4.880664712826302,0.0009555935715042096,0.8156400730637656,5.983846152253408,5.593872656064834e-07,0.0,3.851597778412233e-07,12671792.314820288,2.3354526638427696e-07,True,False,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_11,ok,0.9531153795563775,251.57341366601972,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,7.1385747232109935,0.0009606920149280995,1.1930380258597242,5.983526567031936,1.8154817238968544e-07,0.0,1.3539585232247428e-07,52723732.67542159,8.128386695605611e-08,True,False,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_11,ok,1.0902631629595565,309.7414995556965,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,9.57418862810978,0.0009625302884757048,1.6001421671638043,5.983336246353468,6.169913770313255e-08,0.0,3.464716494964604e-08,276333969.663154,2.6637168515334424e-08,True,False,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_11,ok,1.2638986915295034,396.4780231414358,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,12.544059750890227,0.000963191969105992,2.096547900811133,5.983197305454866,1.5331060160306576e-08,0.0,8.950977228162381e-09,1401417904.5638685,6.808505178888075e-09,True,False,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_11,ok,1.3748451180696906,423.29450815457466,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,13.816191621404911,0.000963285193265051,2.3091815472479653,5.983155216994853,9.200887225184193e-09,0.0,6.557838354507373e-09,2106821009.3816483,3.6634130549032074e-09,True,False,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_11,ok,1.6010091167283402,461.3848388103088,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,14.633352914785874,0.0009633142574472231,2.4457680398723483,5.983131955371218,-4.473057597399889e-08,0.0,5.075103487319473e-09,2883360497.2486577,1.9347359962983563e-09,True,False,6,175,VH,MFA,,,,,
