perturbation_context,category_id,perturbed_parameter,sigmoid_state_change,n_rows,n_candidates,phase_transition_fraction
MFA_like_from_mfa_legacy,MFA|175|open_high|open_high|early_sustained_open_recruitment|open_high,zs,open_to_closed,5,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|open_high|early_sustained_open_recruitment|open_high,zs,unchanged_open,5,1,0.0
MFA_like_from_mfa_legacy,MFA|175|open_high|open_high|early_sustained_open_recruitment|open_high,zth,open_to_closed,14,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|open_high|early_sustained_open_recruitment|open_high,zth,open_to_partial,1,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|open_high|early_sustained_open_recruitment|open_high,zth,unchanged_open,13,1,0.0
MFA_like_from_mfa_legacy,MFA|175|open_high|partial_mid|fully_open_at_sim_end|open_high,P_gap_eff,delayed_opening_after_load,1,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|partial_mid|fully_open_at_sim_end|open_high,P_gap_eff,open_to_closed,23,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|partial_mid|fully_open_at_sim_end|open_high,gamma_s_eff,open_to_closed,15,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|partial_mid|fully_open_at_sim_end|open_high,zs,open_to_closed,5,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|partial_mid|fully_open_at_sim_end|open_high,zth,open_to_closed,12,1,1.0
MFA_like_from_mfa_legacy,MFA|175|open_high|partial_mid|fully_open_at_sim_end|open_high,zth,open_to_partial,2,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,P_gap_eff,delayed_opening_after_load,1,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,P_gap_eff,partial_to_closed,22,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,P_gap_eff,unchanged_partial,1,1,0.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,gamma_s_eff,delayed_opening_after_load,3,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,gamma_s_eff,partial_to_closed,12,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,zs,partial_to_closed,5,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,zth,delayed_opening_after_load,2,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,zth,partial_to_closed,10,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,zth,partial_to_open,1,1,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|closed_low|delayed_ionic_recruitment_after_load|partial_mid,zth,unchanged_partial,1,1,0.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,P_gap_eff,partial_to_closed,22,2,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,P_gap_eff,unchanged_partial,26,2,0.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,gamma_s_eff,partial_to_closed,15,2,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,gamma_s_eff,unchanged_partial,15,2,0.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,zs,partial_to_closed,5,2,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,zs,unchanged_partial,5,2,0.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,zth,partial_to_closed,12,2,1.0
MFA_like_from_mfa_legacy,MFA|175|partial_mid|partial_mid|intermediate_or_mixed_temporal_recruitment|partial_mid,zth,unchanged_partial,16,2,0.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,P_gap_eff,closed_to_partial,3,1,1.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,P_gap_eff,unchanged_closed,45,2,0.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,gamma_s_eff,closed_to_partial,3,1,1.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,gamma_s_eff,unchanged_closed,27,2,0.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zs,closed_to_partial,2,1,1.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zs,unchanged_closed,8,2,0.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zth,closed_to_partial,5,1,1.0
MFA_like_from_mfa_legacy,MFA|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zth,unchanged_closed,23,2,0.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,P_gap_eff,closed_to_partial,3,1,1.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,P_gap_eff,unchanged_closed,45,2,0.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,gamma_s_eff,closed_to_partial,3,1,1.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,gamma_s_eff,unchanged_closed,27,2,0.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zs,closed_to_partial,2,1,1.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zs,unchanged_closed,8,2,0.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zth,closed_to_partial,5,1,1.0
MFA_like_from_mfa_legacy,MFA|75|closed_low|closed_low|fully_closed_at_sim_end|closed_low,zth,unchanged_closed,23,2,0.0
