source_scope,current_na,n_rows_for_threshold,Ko_rise_fast_slow_cutoff,Ko_decay_fast_slow_cutoff,Ko_efficiency_threshold_source,Ko_efficiency_threshold_interpretation
legacy_single_current_optuna,50,890,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,75,900,2.7313257954566126,0.8246588094233395,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,100,900,3.55959849702071,1.0714814513523807,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,125,900,4.713427740479613,1.5168580925668298,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,150,898,3.2969774960281404,2.3037549518282336,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,175,899,3.5753370751109,3.443902611389027,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
