134.0,-0.00282356,-0.0242799,-0.00233749,0.0250529,0.000294695,0.0207879
135.0,0.0353234,-0.00902108,0.0205507,0.0250529,0.000294695,-0.017359
136.0,0.0429528,-0.0242799,0.0205507,0.0326823,0.000294695,0.0284173
137.0,0.0429528,-0.0166505,0.0129213,0.0631999,0.000294695,0.00552914
138.0,0.0505822,0.00623771,0.0129213,0.0708293,0.000294695,0.0436761
139.0,0.0200646,0.00623771,-0.00996688,0.0708293,0.0308123,0.0513055
140.0,-0.00282356,0.0138671,-0.0175963,0.00979413,-0.0149641,0.0284173
141.0,0.0353234,-0.00902108,-0.00996688,0.0174235,0.0384417,0.0284173
142.0,0.0200646,-0.0395387,0.0510683,0.0174235,0.000294695,0.0131585
143.0,0.065841,-0.0547975,0.0129213,0.0326823,-0.0225935,0.00552914
144.0,0.027694,-0.0319093,-0.00996688,0.0174235,-0.0302229,0.0207879
145.0,0.0353234,-0.0471681,0.00529191,0.0326823,-0.0073347,0.0207879
146.0,0.0353234,-0.0471681,-0.0175963,0.0250529,0.000294695,0.0360467
147.0,0.027694,0.0138671,0.0281801,-0.0359822,0.0231829,0.0284173
148.0,0.0353234,-0.0776856,0.0205507,-0.00546465,0.0155535,0.00552914
149.0,0.00480583,-0.0395387,0.0205507,0.00979413,-0.0073347,0.00552914
150.0,0.0353234,-0.0395387,0.0434389,0.0555705,0.0155535,0.0360467
151.0,0.0353234,-0.0471681,0.0281801,0.0631999,-0.0073347,0.0360467
152.0,0.0200646,-0.0395387,-0.00996688,0.0403117,0.0231829,0.0284173
153.0,-0.00282355,0.00623771,-0.00233749,0.0403117,-0.0149641,0.0207879
154.0,0.0124352,0.00623771,-0.0175963,0.0326823,-0.0149641,0.0284173
155.0,0.0200646,0.0214965,0.00529191,0.0250529,0.000294695,0.0207879
156.0,-0.00282356,0.00623771,0.0358095,0.0403117,-0.0073347,0.0436761
157.0,0.0200646,-0.00902108,0.0281801,0.0555705,-0.0225935,0.0436761
158.0,0.027694,-0.00139169,0.00529191,0.0631999,-0.0225935,0.0513055
159.0,0.00480584,-0.00902108,-0.0252257,0.0403117,0.0155535,0.0284173
160.0,0.0200646,-0.0319093,-0.0252257,0.00216474,-0.0073347,0.0131585
161.0,0.0429528,-0.0166505,0.0281801,0.00216474,0.000294695,0.0360467
162.0,0.00480583,-0.0395387,0.0205507,0.0631999,-0.0149641,0.0207879
163.0,0.0582116,-0.0242799,0.00529191,0.0403117,-0.0302229,0.0360467
164.0,0.0200646,-0.0242799,0.00529191,0.00216474,0.000294695,0.0284173
165.0,0.0200646,-0.0319093,-0.0252257,0.0403117,-0.0073347,0.0360467
166.0,0.0353234,-0.00139169,0.0129213,0.0326823,0.0308123,0.0207879
167.0,0.0200646,-0.0319093,-0.00233749,-0.0207234,0.0384417,0.0207879
168.0,0.0429528,-0.0242799,-0.00996688,0.00216474,0.0231829,-0.00210025
169.0,0.0353234,-0.0471681,0.0281801,0.0250529,0.000294695,0.0284173
170.0,0.065841,-0.00902108,-0.00233749,0.0326823,0.000294695,0.0360467
171.0,0.0353234,-0.0700562,-0.00996688,0.0250529,0.00792409,0.00552914
172.0,0.027694,-0.0319093,0.0129213,0.0326823,0.000294695,0.0360467
173.0,0.00480584,-0.00902108,0.0510683,0.00216474,0.0155535,0.0207879
174.0,0.0353234,-0.0319093,-0.0328551,-0.00546466,0.0231829,0.0131585
175.0,0.0124352,-0.0166505,0.0205507,-0.00546466,-0.0073347,0.00552914
176.0,0.0200646,-0.0395387,0.0129213,0.0326823,-0.0225935,0.0131585
