file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction,generation_strategy,source_generation_strategy,P_gap_eff_effective_plausible,gamma_t_eff_effective_plausible,gamma_s_eff_effective_plausible,volume_ratio_wa_wo_effective_plausible,effective_plausible,effective_selection_quality_order,effective_selection_quality_score,effective_diverse_selected,effective_selection_strategy,effective_selection_rank,effective_selection_target_k,effective_selection_distance_threshold,effective_selection_min_distance_to_previous,append_pool,hybrid_stage,hybrid_parent_trial_number
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_106,all6,optuna,generic_seed,trial_89,optuna_scalar,c7f7778ccb02c263,1,True,2.0524965969650646,1,80.96600504318333,0.054634636643444,6.792583140917074,67.62590571061982,0.0034048829032305,8.226862854559918e-08,2.8689974418147173e-05,0.0001766059473376,0.4730503858787748,6,0,15.382592163801965,7750.686310281623,0.3020918565794888,0.6979081434205111,0.5,7750.686310281623,0.6979081434205111,0.5,516.858789298942,0.0,0.0,7751.884218425043,89.0,"[""scalar""]",[2.0524965969650646],False,True,True,True,4,True,15.382592163801965,0.3020918565794888,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,6,0.0,True,quality_filtered_effective_maximin,3,5,0.5,3.3937068116389306,append_random_plus_nsga2,,
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_76,all6,optuna,generic_seed,trial_104,optuna_scalar,c7f7778ccb02c263,1,True,1.7921801027848754,1,3.319981520753209,0.0016470698221724,0.1272387537697888,124.46127055608024,0.0093318417257373,1.2892705405728818e-08,0.0030605032101341,6.672023698791058e-08,1.0606002068629998,6,0,10.949317276284582,4486.625886551595,0.3161153014531568,0.6838846985468431,0.5,4486.625886551595,0.6838846985468431,0.5,1734.2861709301644,0.0,0.0,4487.809771250141,104.0,"[""scalar""]",[1.7921801027848754],False,True,True,True,2,True,10.949317276284582,0.3161153014531568,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,4,0.4,True,quality_filtered_effective_maximin,4,5,0.5,2.9605894226611036,append_random_plus_nsga2,,
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_50,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.6546422839346735,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,8.386971464677409,2905.8033990210024,0.3113005752140714,0.6886994247859285,0.5,2905.8033990210024,0.6886994247859285,0.5,66.21355599102016,0.0,0.0,2906.9920984457885,93.0,"[""scalar""]",[1.6546422839346735],False,True,True,True,3,True,8.386971464677409,0.3113005752140714,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,5,0.19999999999999996,True,quality_filtered_effective_maximin,5,5,0.5,1.585120652008604,append_random_plus_nsga2,,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_51,all6,optuna,generic_seed,trial_77,optuna_scalar,c7f7778ccb02c263,1,True,1.4291549617255472,1,27.713071905323496,4.1442969011363934e-05,0.0107566791304921,79.88841488273788,0.0017519319988736,2.8474649993162884e-07,4.8867593032889744e-08,0.0001880789957018,0.2307371717629052,6,0,5.163288524059564,1421.6156277590246,0.3576944007222063,0.6423055992777936,0.5,1421.6156277590246,0.6423055992777936,0.5,717.7578104558569,0.0,0.0,1422.7579333583024,77.0,"[""scalar""]",[1.4291549617255472],False,True,True,True,1,True,5.163288524059564,0.3576944007222063,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_nsga2,,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_63,all6,optuna,generic_seed,trial_114,optuna_scalar,c7f7778ccb02c263,1,True,1.4782110334145222,1,0.6456436863474349,0.0024270544179401,0.000281379583864,18.08503286659182,0.0022993272494364,0.001486811480738,0.0011676061967213,1.7127868212869444e-06,4.039516386674257,6,0,5.178683979458193,1305.2513905052654,0.309493632110933,0.6905063678890669,0.5,1305.2513905052654,0.6905063678890669,0.5,48.78624711726317,0.0,0.0,1306.4418968731543,114.0,"[""scalar""]",[1.4782110334145222],False,True,True,True,7,True,5.178683979458193,0.309493632110933,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,9,0.5,True,quality_filtered_effective_maximin,2,5,0.5,6.221019939974117,append_random_plus_nsga2,,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_65,all6,optuna,generic_seed,trial_41,optuna_scalar,c7f7778ccb02c263,1,True,1.480319678782897,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,5.429475813131707,1463.6114725146297,0.3213178663910867,0.6786821336089132,0.5,1463.6114725146297,0.6786821336089132,0.5,1810.9912190062923,0.0,0.0,1464.7901546482385,41.0,"[""scalar""]",[1.480319678782897],False,True,True,True,5,True,5.429475813131707,0.3213178663910867,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,6,0.6875,True,quality_filtered_effective_maximin,3,5,0.5,4.298914729195986,append_random_plus_nsga2,,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_69,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.501008097318557,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,5.6092854958992815,1626.4388423058726,0.3106188746758471,0.6893811253241529,0.5,1626.4388423058726,0.6893811253241529,0.5,64.96908788314508,0.0,0.0,1627.6282234311968,93.0,"[""scalar""]",[1.5010080973185573],False,True,True,True,6,True,5.6092854958992815,0.3106188746758471,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,8,0.5625,True,quality_filtered_effective_maximin,4,5,0.5,2.9584585756420747,append_random_plus_nsga2,,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_24,all6,optuna,generic_seed,trial_22,optuna_scalar,c7f7778ccb02c263,1,True,1.0080988222416891,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,6.145778800350402,1568.8264840105055,0.3333333333333332,0.6666666666666666,0.0,1568.8264840105055,0.6666666666666666,0.0,5.465024638467713,0.0,0.0,1569.4931506771725,22.0,"[""scalar""]",[1.0080988222416891],False,True,True,True,3,True,6.145778800350402,0.3333333333333332,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,3,0.875,True,quality_filtered_effective_maximin,5,5,0.5,2.867061328055375,append_random_plus_nsga2,,
VH_4_MFA_BA,VH,MFA_BA,optuna_nsga2_multi_acceptance_archive__VH_4_MFA_BA__cand_06,all6,optuna,generic_seed,trial_91,optuna_multi,137f527fff0e54d7,1,True,1.325772205607807,1,321.6876046065341,0.0020564614086027,1.6845090373613323e-05,69.83970271986902,0.3547079003144176,0.0005953275989844,0.0021879230865774,1.5362051856878066e-07,0.9554025825177462,6,0,1.5781854152262402,331.25926040370143,0.4285714285714285,0.5714285714285713,0.6666666666666666,331.25926040370143,0.5714285714285713,0.6666666666666666,551.9742830283658,0.0,0.0,332.4973556417967,91.0,"[""trace"", ""feature"", ""binary"", ""fail""]","[0.0876769675125689, 0.5714285714285714, 0.6666666666666666, 0.0]",True,True,True,True,1,True,1.5781854152262402,0.4285714285714285,optuna_nsga2_multi_acceptance_archive,optuna_nsga2_multi_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_nsga2,,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_72,all6,optuna,generic_seed,trial_105,optuna_scalar,c7f7778ccb02c263,1,True,1.4943369903627013,1,30.98912478938368,0.002523872675078,0.1550301026285885,26.30569179351744,19.80588739217782,1.1640589436768768e-08,6.626951320510567e-08,0.0199586192369125,5.126456608059839,6,0,4.331343600239966,974.9826653720032,0.4129598763172968,0.5870401236827031,0.6666666666666666,974.9826653720032,0.5870401236827031,0.6666666666666666,99.9779030061887,0.0,0.0,976.2363721623526,105.0,"[""scalar""]",[1.4943369903627013],False,True,True,True,43,True,4.331343600239966,0.4129598763172968,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,43,0.5757575757575757,True,quality_filtered_effective_maximin,2,5,0.5,8.323072211618909,append_random_plus_nsga2,,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_35,all6,optuna,generic_seed,trial_41,optuna_scalar,c7f7778ccb02c263,1,True,1.4083043152140555,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,3.063763388138715,659.7176491702054,0.4285714285714285,0.5714285714285713,0.6666666666666666,659.7176491702054,0.5714285714285713,0.6666666666666666,1812.476158613695,0.0,0.0,660.9557444083006,41.0,"[""scalar""]",[1.4083043152140555],False,True,True,True,17,True,3.063763388138715,0.4285714285714285,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,15,0.8585858585858586,True,quality_filtered_effective_maximin,3,5,0.5,6.441043408414324,append_random_plus_nsga2,,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_86,all6,optuna,generic_seed,trial_85,optuna_scalar,c7f7778ccb02c263,1,True,1.602673341296032,1,145.45944237498017,2.7703009300353648e-05,2.1553672524262164,19.123299349797364,0.0735937717415449,2.626262359307068e-05,0.000375622945932,0.0137201688878087,0.3062741682343468,6,0,3.2822236261172804,630.5665796448906,0.4130057490438167,0.5869942509561833,0.8333333333333334,630.5665796448906,0.5869942509561833,0.8333333333333334,50.86519191652548,0.0,0.0,631.9869072291801,85.0,"[""scalar""]",[1.6026733412960321],False,True,True,True,38,True,3.2822236261172804,0.4130057490438167,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,38,0.6262626262626263,True,quality_filtered_effective_maximin,4,5,0.5,5.182402597795634,append_random_plus_nsga2,,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_10,all6,optuna,generic_seed,trial_57,optuna_scalar,c7f7778ccb02c263,1,True,1.3305681768474296,1,135.09211364321607,0.088941513864819,8.867094617744374e-05,89.11960730282027,0.0616303608035745,0.0015717495222088,1.8677210807213756e-08,1.5295681137677643e-08,0.3674713660206556,6,0,1.397012601406603,236.32681485213115,0.4137103010084928,0.5862896989915073,0.6666666666666666,236.32681485213115,0.5862896989915073,0.6666666666666666,899.2871200998093,0.0,0.0,237.57977121778933,57.0,"[""scalar""]",[1.3305681768474296],False,True,True,True,35,True,1.397012601406603,0.4137103010084928,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,36,0.6464646464646464,True,quality_filtered_effective_maximin,5,5,0.5,4.835902949879108,append_random_plus_nsga2,,
VH_6_MFA,VH,MFA,optuna_random_acceptance_archive__VH_6_MFA__cand_51,all6,optuna,generic_seed,trial_77,optuna_scalar,c7f7778ccb02c263,1,True,1.570914803948593,1,27.713071905323496,4.1442969011363934e-05,0.0107566791304921,79.88841488273788,0.0017519319988736,2.8474649993162884e-07,4.8867593032889744e-08,0.0001880789957018,0.2307371717629052,6,0,4.714965684074387,1223.0429099844805,0.3576944007222063,0.6423055992777936,0.6666666666666666,1223.0429099844805,0.6423055992777936,0.6666666666666666,717.7578104558569,0.0,0.0,1224.3518822504248,77.0,"[""scalar""]",[1.570914803948593],False,True,True,True,1,True,4.714965684074387,0.3576944007222063,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_nsga2,,
VH_6_MFA,VH,MFA,optuna_random_acceptance_archive__VH_6_MFA__cand_63,all6,optuna,generic_seed,trial_114,optuna_scalar,c7f7778ccb02c263,1,True,1.6127278136125358,1,0.6456436863474349,0.0024270544179401,0.000281379583864,18.08503286659182,0.0022993272494364,0.001486811480738,0.0011676061967213,1.7127868212869444e-06,4.039516386674257,6,0,4.599986023022439,1068.2409006460218,0.309493632110933,0.6905063678890669,0.6666666666666666,1068.2409006460218,0.6905063678890669,0.6666666666666666,48.78624711726317,0.0,0.0,1069.5980736805775,114.0,"[""scalar""]",[1.6127278136125358],False,True,True,True,7,True,4.599986023022439,0.309493632110933,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,9,0.5,True,quality_filtered_effective_maximin,2,5,0.5,6.221019939974117,append_random_plus_nsga2,,
VH_6_MFA,VH,MFA,optuna_random_acceptance_archive__VH_6_MFA__cand_64,all6,optuna,generic_seed,trial_41,optuna_scalar,c7f7778ccb02c263,1,True,1.616718785329379,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,4.884659730968386,1227.7444712839342,0.3213178663910867,0.6786821336089132,0.6666666666666666,1227.7444712839342,0.6786821336089132,0.6666666666666666,1810.9912190062923,0.0,0.0,1229.0898200842098,41.0,"[""scalar""]",[1.616718785329379],False,True,True,True,5,True,4.884659730968386,0.3213178663910867,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,6,0.6875,True,quality_filtered_effective_maximin,3,5,0.5,4.298914729195986,append_random_plus_nsga2,,
VH_6_MFA,VH,MFA,optuna_random_acceptance_archive__VH_6_MFA__cand_72,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.6412186835577005,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,5.13307604820386,1426.413037359773,0.3106188746758471,0.6893811253241529,0.6666666666666666,1426.413037359773,0.6893811253241529,0.6666666666666666,64.96908788314508,0.0,0.0,1427.769085151764,93.0,"[""scalar""]",[1.6412186835577005],False,True,True,True,6,True,5.13307604820386,0.3106188746758471,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,8,0.5625,True,quality_filtered_effective_maximin,4,5,0.5,2.9584585756420747,append_random_plus_nsga2,,
VH_6_MFA,VH,MFA,optuna_nsga2_multi_acceptance_archive__VH_6_MFA__cand_03,all6,optuna,generic_seed,trial_22,optuna_multi,137f527fff0e54d7,1,True,1.1426889124208148,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,5.568400423574666,1293.646767244899,0.3333333333333332,0.6666666666666666,0.1666666666666666,1293.646767244899,0.6666666666666666,0.1666666666666666,5.465024638467713,0.0,0.0,1294.4801005782324,22.0,"[""trace"", ""feature"", ""binary"", ""fail""]","[0.3093555790874814, 0.6666666666666667, 0.16666666666666666, 0.0]",True,True,True,True,2,True,5.568400423574666,0.3333333333333332,optuna_nsga2_multi_acceptance_archive,optuna_nsga2_multi_acceptance_archive,True,True,True,True,True,3,0.875,True,quality_filtered_effective_maximin,5,5,0.5,2.867061328055375,append_random_plus_nsga2,,
3_DH_1_CONTROL,DH,CONTROL,hybrid_random_acceptance_large_archive__3_DH_1_CONTROL__hybrid_post_001,all6,hybrid_scipy_post,generic_seed,post_trial_30,hybrid,4d6a46d7b944713b,0,False,641.7792337848155,10,1.5212583578775838,0.0387383537223574,0.0653696077223589,1.3767633117779343,0.0030101771643075,0.0021163681202612,0.0004711770106916,0.0003225935927056,0.0780862947828836,6,0,8.858725408410933,2873.2850495771795,0.3333333333333332,0.6666666666666666,0.1666666666666666,2873.2850495771795,0.6666666666666666,0.1666666666666666,0.0001955778211771,0.0,0.0,2874.1183829105125,,,,,True,True,True,1,True,8.858725408410933,0.3333333333333332,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,scipy_post,30.0
3_DH_1_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__3_DH_1_CONTROL__cand_93,all6,optuna,generic_seed,trial_104,optuna_scalar,c7f7778ccb02c263,1,True,1.9901894212152795,1,3.319981520753209,0.0016470698221724,0.1272387537697888,124.46127055608024,0.0093318417257373,1.2892705405728818e-08,0.0030605032101341,6.672023698791058e-08,1.0606002068629998,6,0,11.530515699327884,4906.782021697703,0.317061450969603,0.6829385490303971,0.6666666666666666,4906.782021697703,0.6829385490303971,0.6666666666666666,1734.2861709301644,0.0,0.0,4908.1316269134,104.0,"[""scalar""]",[1.9901894212152795],False,True,True,True,2,True,11.530515699327884,0.317061450969603,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,4,0.4,True,quality_filtered_effective_maximin,2,5,0.5,6.535867367437689,append_random_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__3_DH_1_CONTROL__cand_105,all6,optuna,generic_seed,trial_89,optuna_scalar,c7f7778ccb02c263,1,True,2.255811811780219,1,80.96600504318333,0.054634636643444,6.792583140917074,67.62590571061982,0.0034048829032305,8.226862854559918e-08,2.8689974418147173e-05,0.0001766059473376,0.4730503858787748,6,0,16.041855584701537,8415.803080430269,0.3020690540365326,0.6979309459634674,0.6666666666666666,8415.803080430269,0.6979309459634674,0.6666666666666666,516.858789298942,0.0,0.0,8417.167678042899,89.0,"[""scalar""]",[2.255811811780219],False,True,True,True,4,True,16.041855584701537,0.3020690540365326,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,6,0.0,True,quality_filtered_effective_maximin,3,5,0.5,4.074191945683119,append_random_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__3_DH_1_CONTROL__cand_77,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.868044431526109,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,9.209970422966371,3388.659509964004,0.3102872586386888,0.6897127413613111,0.6666666666666666,3388.659509964004,0.6897127413613111,0.6666666666666666,66.21355599102016,0.0,0.0,3390.015889372032,93.0,"[""scalar""]",[1.8680444315261093],False,True,True,True,3,True,9.209970422966371,0.3102872586386888,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,5,0.19999999999999996,True,quality_filtered_effective_maximin,4,5,0.5,1.585120652008604,append_random_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__3_DH_1_CONTROL__cand_01,all6,optuna,generic_seed,trial_22,optuna_scalar,c7f7778ccb02c263,1,True,1.325648482676815,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,8.861672688182662,2874.1627223245923,0.3333333333333332,0.6666666666666666,0.1666666666666666,2874.1627223245923,0.6666666666666666,0.1666666666666666,5.893791807389031,0.0,0.0,2874.9960556579254,22.0,"[""scalar""]",[1.3256484826768147],False,True,True,True,1,True,8.861672688182662,0.3333333333333332,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,2,0.8,True,quality_filtered_effective_maximin,5,5,0.5,0.01595690456452007,append_random_plus_hybrid_random,,
DH_1_MFA,DH,MFA,optuna_random_acceptance_archive__DH_1_MFA__cand_12,all6,optuna,generic_seed,trial_77,optuna_scalar,c7f7778ccb02c263,1,True,1.7067672027806684,1,27.713071905323496,4.1442969011363934e-05,0.0107566791304921,79.88841488273788,0.0017519319988736,2.8474649993162884e-07,4.8867593032889744e-08,0.0001880789957018,0.2307371717629052,6,0,8.089413736004987,2636.823637112049,0.4093113381084974,0.5906886618915026,0.6666666666666666,2636.823637112049,0.5906886618915026,0.6666666666666666,717.7578104558569,0.0,0.0,2638.0809924406067,77.0,"[""scalar""]",[1.7067672027806684],False,True,True,True,1,True,8.089413736004987,0.4093113381084974,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,,
DH_1_MFA,DH,MFA,hybrid_random_acceptance_large_archive__DH_1_MFA__hybrid_optuna_046,all6,hybrid_optuna,generic_seed,trial_22,hybrid,4d6a46d7b944713b,1,True,1.89109517480846,1,8.937231628119205,7.734482156646794e-05,5.692136092333855e-05,50.64227571054419,26.95903952737453,0.0008092609705736,0.0014601030210159,1.1185744978598897e-08,0.7485397499479053,6,0,10.394369421737936,3813.271899409172,0.353036459732536,0.6469635402674639,0.6666666666666666,3813.271899409172,0.6469635402674639,0.6666666666666666,310.9922918165471,0.0,0.0,3814.5855296161058,22.0,"[""scalar""]",[1.8910951748084601],False,True,True,True,17,True,10.394369421737936,0.353036459732536,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,40,0.782122905027933,True,quality_filtered_effective_maximin,2,5,0.5,7.076297367120573,append_random_plus_hybrid_random,optuna_seeded,
DH_1_MFA,DH,MFA,hybrid_random_acceptance_large_archive__DH_1_MFA__hybrid_optuna_042,all6,hybrid_optuna,generic_seed,trial_38,hybrid,4d6a46d7b944713b,1,True,1.866590198710094,1,17.100042938675,0.0010140635645866,1.0717213144342974,97.49458961666475,1.9884803343899229,0.0007180702480208,0.0007255717547916,0.0117356251741232,6.314862650808437,6,0,10.128781695902024,3656.555013579648,0.3627865621733515,0.6372134378266484,0.6666666666666666,3656.555013579648,0.6372134378266484,0.6666666666666666,1060.4150004862893,0.0,0.0,3657.858893684141,38.0,"[""scalar""]",[1.8665901987100941],False,True,True,True,14,True,10.128781695902024,0.3627865621733515,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,34,0.8156424581005587,True,quality_filtered_effective_maximin,3,5,0.5,5.8534315639502355,append_random_plus_hybrid_random,optuna_seeded,
DH_1_MFA,DH,MFA,hybrid_random_acceptance_large_archive__DH_1_MFA__hybrid_optuna_034,all6,hybrid_optuna,generic_seed,trial_65,hybrid,4d6a46d7b944713b,1,True,1.8198145293132004,1,135.09211364321607,0.088941513864819,8.867094617744374e-05,89.11960730282027,0.0616303608035745,0.0015717495222088,1.8677210807213756e-08,1.5295681137677643e-08,0.3674713660206556,6,0,8.812504344168367,2822.173398931834,0.3364357120294868,0.6635642879705131,0.6666666666666666,2822.173398931834,0.6635642879705131,0.6666666666666666,902.5148465321856,0.0,0.0,2823.503629886471,65.0,"[""scalar""]",[1.8198145293132004],False,True,True,True,36,True,8.812504344168367,0.3364357120294868,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,82,0.547486033519553,True,quality_filtered_effective_maximin,4,5,0.5,4.913166788411614,append_random_plus_hybrid_random,optuna_seeded,
DH_1_MFA,DH,MFA,optuna_random_acceptance_archive__DH_1_MFA__cand_32,all6,optuna,generic_seed,trial_104,optuna_scalar,c7f7778ccb02c263,1,True,1.769304857502073,1,3.319981520753209,0.0016470698221724,0.1272387537697888,124.46127055608024,0.0093318417257373,1.2892705405728818e-08,0.0030605032101341,6.672023698791058e-08,1.0606002068629998,6,0,8.413284442914073,2971.6193054823184,0.3647665004375979,0.635233499562402,0.6666666666666666,2971.6193054823184,0.635233499562402,0.6666666666666666,1739.6938151381603,0.0,0.0,2972.921205648547,104.0,"[""scalar""]",[1.769304857502073],False,True,True,True,22,True,8.413284442914073,0.3647665004375979,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,31,0.8324022346368716,True,quality_filtered_effective_maximin,5,5,0.5,4.872997375563501,append_random_plus_hybrid_random,,
DH_1_MFA_BA,DH,MFA_BA,optuna_random_acceptance_archive__DH_1_MFA_BA__cand_15,all6,optuna,generic_seed,trial_72,optuna_scalar,c7f7778ccb02c263,1,True,1.3499133751480366,1,28.8066899579286,0.009588659498594,0.0052468632918278,19.13704541933456,0.0215503570142677,0.0005432846462741,9.78708124621288e-06,4.059214643748997e-08,0.8607326314567211,6,0,6.512726466950373,1779.8363252949875,0.4285714285714285,0.5714285714285713,0.4166666666666667,1779.8363252949875,0.5714285714285713,0.4166666666666667,48.31393185670023,0.0,0.0,1780.824420533083,72.0,"[""scalar""]",[1.3499133751480366],False,True,True,True,1,True,6.512726466950373,0.4285714285714285,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,,
DH_1_MFA_BA,DH,MFA_BA,hybrid_random_acceptance_large_archive__DH_1_MFA_BA__hybrid_optuna_026,all6,hybrid_optuna,generic_seed,trial_16,hybrid,4d6a46d7b944713b,1,True,1.472517847938279,1,102.98667678718591,1.97778285124627e-05,0.0018142758011323,17.380358928769457,11.368341439732731,1.0792764548678448e-08,0.0007812113973534,0.0008871588860587,2.379235137455205,6,0,8.67209148880866,2853.232602542397,0.4259316792177576,0.5740683207822423,0.4166666666666667,2853.232602542397,0.5740683207822423,0.4166666666666667,53.89580817985107,0.0,0.0,2854.223337529846,16.0,"[""scalar""]",[1.472517847938279],False,True,True,True,12,True,8.67209148880866,0.4259316792177576,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,28,0.8448275862068966,True,quality_filtered_effective_maximin,2,5,0.5,6.689739600264651,append_random_plus_hybrid_random,optuna_seeded,
DH_1_MFA_BA,DH,MFA_BA,hybrid_random_acceptance_large_archive__DH_1_MFA_BA__hybrid_optuna_038,all6,hybrid_optuna,generic_seed,trial_76,hybrid,4d6a46d7b944713b,1,True,1.508219938059068,1,0.7624368596519846,0.0001280886335404,1.2019833353404905,112.23895355754875,0.0073630667080719,5.853320935052962e-05,3.0942413938524724e-08,0.0130331792631984,6.57544304167845,6,0,9.180438336640997,3049.697019679113,0.4184710806432096,0.5815289193567902,0.4166666666666667,3049.697019679113,0.5815289193567902,0.4166666666666667,1409.9380548546978,0.0,0.0,3050.695215265137,76.0,"[""scalar""]",[1.508219938059068],False,True,True,True,39,True,9.180438336640997,0.4184710806432096,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,86,0.5114942528735632,True,quality_filtered_effective_maximin,3,5,0.5,5.906028764643032,append_random_plus_hybrid_random,optuna_seeded,
