file_id,candidate_id,region,condition,selection_note,accepted_all6,sweep,current_na,baseline_delta_pred_minus_obs_mV,raw_rmse_mV,centered_rmse_mV,obs_stim_end_centered_mV,pred_stim_end_centered_mV,stim_end_delta_pred_minus_obs_mV
2_DH_1_CONTROL,2_DH_1_CONTROL__cand_05,DH,CONTROL,accepted_best,True,5,150,-18.85256973489261,18.743053859828745,1.4074793052713384,14.136230434782512,13.549131820138527,-0.5870986146439847
2_DH_1_CONTROL,2_DH_1_CONTROL__cand_05,DH,CONTROL,accepted_best,True,6,175,-17.50313930011005,18.034025854621078,2.2656321190626243,16.174300000000002,13.549131820138527,-2.6251681798614754
2_VH_1_CONTROL,2_VH_1_CONTROL__cand_07,VH,CONTROL,best_nonaccepted,False,1,50,-28.154943040971546,26.966405466483383,3.456245858359064,6.986969565217386,13.54563634236196,6.558666777144573
2_VH_1_CONTROL,2_VH_1_CONTROL__cand_07,VH,CONTROL,best_nonaccepted,False,2,75,-28.720860432275856,28.193161495125064,1.3551052097816783,11.939382608695446,13.54563634236196,1.606253733666513
2_VH_1_CONTROL,2_VH_1_CONTROL__cand_07,VH,CONTROL,best_nonaccepted,False,3,100,-29.210608258362825,29.54930172781841,0.8345404419274739,14.386643478260602,13.54563634236196,-0.8410071358986428
2_VH_1_CONTROL,2_VH_1_CONTROL__cand_07,VH,CONTROL,best_nonaccepted,False,4,125,-29.707743040971536,31.016070807797927,2.4285990209103923,17.51446086956539,13.54563634236196,-3.968824527203431
2_VH_1_CONTROL,2_VH_1_CONTROL__cand_07,VH,CONTROL,best_nonaccepted,False,5,150,-30.090447388797593,31.475825654776255,3.569367677693014,20.156056521739337,13.54563634236196,-6.610420179377378
2_VH_1_CONTROL,2_VH_1_CONTROL__cand_07,VH,CONTROL,best_nonaccepted,False,6,175,-29.621925649667148,32.25945373252877,5.122028770260319,23.255278260869744,13.54563634236196,-9.709641918507785
3_DH_1_CONTROL,3_DH_1_CONTROL__cand_08,DH,CONTROL,accepted_best,True,1,50,-23.39340853027923,22.064243358973613,2.7885377412977137,8.296765217391005,13.592735608783315,5.295970391392309
3_DH_1_CONTROL,3_DH_1_CONTROL__cand_08,DH,CONTROL,accepted_best,True,2,75,-22.722008530279233,22.156070061281362,1.157829814612657,12.525460869565066,13.592735608783315,1.0672747392182487
3_DH_1_CONTROL,3_DH_1_CONTROL__cand_08,DH,CONTROL,accepted_best,True,3,100,-22.13152157375734,23.451459466192375,1.716579007136542,16.646665217391757,13.592735608783315,-3.053929608608442
3_DH_1_CONTROL,3_DH_1_CONTROL__cand_08,DH,CONTROL,accepted_best,True,4,125,-21.59943896506178,22.76916076371209,3.0518024115289233,19.174369565215194,13.592735608783315,-5.5816339564318795
