db_name,condition,current_na,parameter_space,mode_index,parameter,base_value,loading,abs_loading,mode_class,coordinate_type,claim_guardrail
CONTROL_75nA.db,CONTROL,75,raw,6,K_bath_value_middle,8.755954593865454,0.005904013154864252,0.005904013154864252,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,d,0.02263181880995338,0.1174906457983724,0.1174906457983724,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,pk,0.0003397294294034095,0.11749237861006662,0.11749237861006662,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,gt,1.0023845579551396,-0.23221755604164057,0.23221755604164057,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,gs,8.280126206267084,3.3514857555871913e-15,3.3514857555871913e-15,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,wo,1309.7442131670828,0.034891487632856696,0.034891487632856696,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,gki,77.53472186282886,0.2950842284726561,0.2950842284726561,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,gl_a,7.156359793447492,0.23258403664197977,0.23258403664197977,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,ca,872.0114735232637,-0.8775438874737014,0.8775438874737014,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,eps,0.002367184084906759,-0.07742085122558326,0.07742085122558326,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,7,K_bath_value_middle,8.755954593865454,0.0013346289048185378,0.0013346289048185378,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,d,0.02263181880995338,0.49573468483452293,0.49573468483452293,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,pk,0.0003397294294034095,-0.7305641038757096,0.7305641038757096,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,gt,1.0023845579551396,0.23481549787023775,0.23481549787023775,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,gs,8.280126206267084,2.0611418127813863e-10,2.0611418127813863e-10,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,wo,1309.7442131670828,4.8179532674633705e-05,4.8179532674633705e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,gki,77.53472186282886,-0.23480429081187112,0.23480429081187112,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,gl_a,7.156359793447492,-0.23481026368925578,0.23481026368925578,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,ca,872.0114735232637,-0.23476792144295078,0.23476792144295078,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,eps,0.002367184084906759,1.1082497319931166e-05,1.1082497319931166e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,8,K_bath_value_middle,8.755954593865454,-6.327226295648483e-06,6.327226295648483e-06,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,d,0.02263181880995338,0.5566059679410251,0.5566059679410251,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,pk,0.0003397294294034095,-0.14780249364151687,0.14780249364151687,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,gt,1.0023845579551396,-0.40879389684240786,0.40879389684240786,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,gs,8.280126206267084,-4.884407459049278e-08,4.884407459049278e-08,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,wo,1309.7442131670828,-8.186052584215281e-05,8.186052584215281e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,gki,77.53472186282886,0.4087665914039115,0.4087665914039115,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,gl_a,7.156359793447492,0.4087829861219111,0.4087829861219111,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,ca,872.0114735232637,0.40870295595541994,0.40870295595541994,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,eps,0.002367184084906759,-1.5569616824241863e-05,1.5569616824241863e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,9,K_bath_value_middle,8.755954593865454,9.444851470128125e-06,9.444851470128125e-06,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,d,0.02263181880995338,-2.708472445304594e-08,2.708472445304594e-08,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,pk,0.0003397294294034095,7.068697436630375e-09,7.068697436630375e-09,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,gt,1.0023845579551396,2.00155563060727e-08,2.00155563060727e-08,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,gs,8.280126206267084,-0.999999999999999,0.999999999999999,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,wo,1309.7442131670828,4.0100967583710615e-12,4.0100967583710615e-12,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,gki,77.53472186282886,-2.0014224576791147e-08,2.0014224576791147e-08,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,gl_a,7.156359793447492,-2.0015022241307935e-08,2.0015022241307935e-08,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,ca,872.0114735232637,-2.0011109813472008e-08,2.0011109813472008e-08,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,eps,0.002367184084906759,7.629098982894597e-13,7.629098982894597e-13,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
CONTROL_75nA.db,CONTROL,75,raw,10,K_bath_value_middle,8.755954593865454,-4.626132458946637e-13,4.626132458946637e-13,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,P_gap_eff,6.457559950192216e-05,0.08192990482679509,0.08192990482679509,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,gamma_t_eff,1.8286349662011145e-05,0.09209692720310514,0.09209692720310514,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,gamma_s_eff,0.0012798478090465277,-0.0012394130869739668,0.0012394130869739668,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,volume_ratio_wa_wo,0.19020250522582166,0.09317305796365656,0.09317305796365656,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,gki,160.261676309765,-0.06359727857518621,0.06359727857518621,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,gl_a,9.0177333817081,0.07248719940048774,0.07248719940048774,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,ca,389.0,4.04308407071202e-05,4.04308407071202e-05,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,eps,0.00145587137746065,-0.10444412870657342,0.10444412870657342,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,1,K_bath_value_middle,9.17216412447699,-0.977709213541887,0.977709213541887,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,P_gap_eff,6.457559950192216e-05,-0.3596772051509489,0.3596772051509489,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,gamma_t_eff,1.8286349662011145e-05,-0.3215799267502391,0.3215799267502391,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,gamma_s_eff,0.0012798478090465277,-0.014207832337857364,0.014207832337857364,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,volume_ratio_wa_wo,0.19020250522582166,-0.33389217398571525,0.33389217398571525,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,gki,160.261676309765,-0.03721637328916756,0.03721637328916756,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,gl_a,9.0177333817081,0.053293079047868945,0.053293079047868945,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,ca,389.0,0.007852969348859765,0.007852969348859765,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,eps,0.00145587137746065,-0.80699802482181,0.80699802482181,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,2,K_bath_value_middle,9.17216412447699,0.00034720076051460424,0.00034720076051460424,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,P_gap_eff,6.457559950192216e-05,-0.7016574916755708,0.7016574916755708,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,gamma_t_eff,1.8286349662011145e-05,-0.07673959887854388,0.07673959887854388,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,gamma_s_eff,0.0012798478090465277,0.007801279435658427,0.007801279435658427,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,volume_ratio_wa_wo,0.19020250522582166,-0.07036785737851352,0.07036785737851352,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,gki,160.261676309765,0.06874614912919239,0.06874614912919239,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,gl_a,9.0177333817081,0.566263164235513,0.566263164235513,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,ca,389.0,-0.0022322215820192743,0.0022322215820192743,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,eps,0.00145587137746065,0.4064534680932732,0.4064534680932732,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,3,K_bath_value_middle,9.17216412447699,-0.0786504564403921,0.0786504564403921,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,P_gap_eff,6.457559950192216e-05,0.029931362951004164,0.029931362951004164,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,gamma_t_eff,1.8286349662011145e-05,-0.5914842058823536,0.5914842058823536,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,gamma_s_eff,0.0012798478090465277,0.06912133041254248,0.06912133041254248,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,volume_ratio_wa_wo,0.19020250522582166,-0.5094374929142123,0.5094374929142123,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,gki,160.261676309765,-0.14518312304889722,0.14518312304889722,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,gl_a,9.0177333817081,-0.40827692685597766,0.40827692685597766,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,ca,389.0,0.00110933187960979,0.00110933187960979,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,eps,0.00145587137746065,0.4115928983270389,0.4115928983270389,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,4,K_bath_value_middle,9.17216412447699,-0.16663762302443633,0.16663762302443633,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,P_gap_eff,6.457559950192216e-05,0.22421812205585281,0.22421812205585281,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,gamma_t_eff,1.8286349662011145e-05,-0.34846336884455537,0.34846336884455537,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,gamma_s_eff,0.0012798478090465277,0.8173557332609512,0.8173557332609512,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,volume_ratio_wa_wo,0.19020250522582166,0.24633298707145435,0.24633298707145435,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,gki,160.261676309765,-0.06032961959571995,0.06032961959571995,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,gl_a,9.0177333817081,0.30212282092426057,0.30212282092426057,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,ca,389.0,0.001807923494607071,0.001807923494607071,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,eps,0.00145587137746065,-0.054615061858450664,0.054615061858450664,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,5,K_bath_value_middle,9.17216412447699,0.04056160263347413,0.04056160263347413,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,P_gap_eff,6.457559950192216e-05,0.26604812194364735,0.26604812194364735,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,gamma_t_eff,1.8286349662011145e-05,0.08086252234052771,0.08086252234052771,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,gamma_s_eff,0.0012798478090465277,-0.1874404852649729,0.1874404852649729,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,volume_ratio_wa_wo,0.19020250522582166,-0.2278381958541286,0.2278381958541286,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,gki,160.261676309765,-0.8080269293052045,0.8080269293052045,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,gl_a,9.0177333817081,0.417182829554893,0.417182829554893,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,ca,389.0,0.018077778786337588,0.018077778786337588,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,eps,0.00145587137746065,0.011796234276816177,0.011796234276816177,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,6,K_bath_value_middle,9.17216412447699,0.09066686990167831,0.09066686990167831,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,P_gap_eff,6.457559950192216e-05,-0.26201585889846346,0.26201585889846346,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,gamma_t_eff,1.8286349662011145e-05,-0.3821366159057726,0.3821366159057726,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,gamma_s_eff,0.0012798478090465277,-0.23926903044290448,0.23926903044290448,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,volume_ratio_wa_wo,0.19020250522582166,0.6833577784608377,0.6833577784608377,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,gki,160.261676309765,-0.3761442473284457,0.3761442473284457,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,gl_a,9.0177333817081,-0.23573784850700416,0.23573784850700416,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,ca,389.0,0.2525504302130598,0.2525504302130598,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,eps,0.00145587137746065,-0.005223934288390023,0.005223934288390023,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,7,K_bath_value_middle,9.17216412447699,0.015031195911192823,0.015031195911192823,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,P_gap_eff,6.457559950192216e-05,-0.11870027225958987,0.11870027225958987,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,gamma_t_eff,1.8286349662011145e-05,0.3021216891287408,0.3021216891287408,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,gamma_s_eff,0.0012798478090465277,0.2605073352146212,0.2605073352146212,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,volume_ratio_wa_wo,0.19020250522582166,-0.18917841038170838,0.18917841038170838,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,gki,160.261676309765,-0.06370938105422985,0.06370938105422985,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,gl_a,9.0177333817081,-0.12945707881011664,0.12945707881011664,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,ca,389.0,0.8775192408871108,0.8775192408871108,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,eps,0.00145587137746065,0.009123057214142681,0.009123057214142681,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,8,K_bath_value_middle,9.17216412447699,-0.006238499814626683,0.006238499814626683,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,P_gap_eff,6.457559950192216e-05,0.4085379324867169,0.4085379324867169,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,gamma_t_eff,1.8286349662011145e-05,-0.4087671704810088,0.4087671704810088,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,gamma_s_eff,0.0012798478090465277,-0.40821552179700377,0.40821552179700377,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,volume_ratio_wa_wo,0.19020250522582166,0.0003074653514663565,0.0003074653514663565,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,gki,160.261676309765,0.4082592239780373,0.4082592239780373,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,gl_a,9.0177333817081,0.4085465124123265,0.4085465124123265,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,ca,389.0,0.40716127419763265,0.40716127419763265,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,eps,0.00145587137746065,-2.1138189044448752e-05,2.1138189044448752e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,effective,9,K_bath_value_middle,9.17216412447699,2.9410866076044284e-05,2.9410866076044284e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,d,0.328998413734477,0.08178553739723665,0.08178553739723665,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,pk,0.000196279364295169,0.08178551327755967,0.08178551327755967,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,gt,0.580904957466494,0.09184015446004197,0.09184015446004197,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,gs,40.6570994659626,-0.001234105991823466,0.001234105991823466,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,wo,2769.63163747257,-0.09291350397460219,0.09291350397460219,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,gki,160.261676309765,-0.06338738327490893,0.06338738327490893,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,gl_a,9.0177333817081,0.07217098634017165,0.07217098634017165,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,ca,389.0,3.9510852060759235e-05,3.9510852060759235e-05,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,eps,0.00145587137746065,-0.10403426862922137,0.10403426862922137,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,1,K_bath_value_middle,9.17216412447699,-0.9744246801281315,0.9744246801281315,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,d,0.328998413734477,-0.446518627219543,0.446518627219543,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,pk,0.000196279364295169,-0.44651544055410824,0.44651544055410824,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,gt,0.580904957466494,-0.29206854151487044,0.29206854151487044,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,gs,40.6570994659626,-0.011001829413253145,0.011001829413253145,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,wo,2769.63163747257,0.3015869493786062,0.3015869493786062,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,gki,160.261676309765,-0.02147558271366089,0.02147558271366089,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,gl_a,9.0177333817081,0.15854804661206964,0.15854804661206964,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,ca,389.0,0.006424763420401472,0.006424763420401472,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,eps,0.00145587137746065,-0.6297937328497715,0.6297937328497715,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,2,K_bath_value_middle,9.17216412447699,-0.05084494473335191,0.05084494473335191,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,d,0.328998413734477,-0.424137300810384,0.424137300810384,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,pk,0.000196279364295169,-0.42413896772027915,0.42413896772027915,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,gt,0.580904957466494,0.06905258583244994,0.06905258583244994,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,gs,40.6570994659626,0.011848587357181271,0.011848587357181271,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,wo,2769.63163747257,-0.07912201116553615,0.07912201116553615,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,gki,160.261676309765,0.06859659767671307,0.06859659767671307,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,gl_a,9.0177333817081,0.44141223392845563,0.44141223392845563,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,ca,389.0,-0.004940559443756752,0.004940559443756752,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
