db_name,condition,current_na,parameter_space,profile_parameter,base_value,min_profile_loss,max_delta_profile_loss,profile_classification,profile_class,nuisance_refit_method,claim_guardrail,parameter,min_loss,max_delta_loss
CONTROL_75nA.db,CONTROL,75,effective,P_gap_eff,7.688694890666813e-06,0.0,0.22128092439499922,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,P_gap_eff,0.0,0.22128092439499922
CONTROL_75nA.db,CONTROL,75,effective,gamma_s_eff,6.86542049542796e-05,0.0,0.0,flat_unbounded,flat_unbounded,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,gamma_s_eff,0.0,0.0
CONTROL_75nA.db,CONTROL,75,effective,gamma_t_eff,8.311215695332037e-06,0.0,0.60495774551363,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,gamma_t_eff,0.0,0.60495774551363
CONTROL_75nA.db,CONTROL,75,effective,volume_ratio_wa_wo,1.5270157179498545,0.0,0.28792027588238467,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,volume_ratio_wa_wo,0.0,0.28792027588238467
CONTROL_75nA.db,CONTROL,75,raw,d,0.02263181880995338,0.0,0.22128092439499922,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,d,0.0,0.22128092439499922
CONTROL_75nA.db,CONTROL,75,raw,gs,8.280126206267084,0.0,0.0,flat_unbounded,flat_unbounded,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,gs,0.0,0.0
CONTROL_75nA.db,CONTROL,75,raw,gt,1.0023845579551396,0.0,0.60495774551363,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,gt,0.0,0.60495774551363
CONTROL_75nA.db,CONTROL,75,raw,pk,0.0003397294294034095,0.0,0.22128092439499922,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,pk,0.0,0.22128092439499922
CONTROL_75nA.db,CONTROL,75,raw,wo,1309.7442131670828,0.0,0.28792027588238467,broad_valley,broad_valley,least_squares_affine_vm_scale_offset_not_full_reoptimization,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy,wo,0.0,0.28792027588238467
