fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__cand_01,ok,0.7857104377513312,90.47510052353009,True,False,True,False,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.0,5.799649315030592,5.799649315030592,,,,0.0,,,-2.8151815990625567e-10,False,False,1,50,DH,CONTROL
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__cand_01,ok,2.0586952734285644,226.73446893256792,False,False,True,False,0.41977306563516775,0.5802269343648322,0.5802269343648322,1.0,5.799649315030592,5.799649315030592,,,,0.0,,,-2.8151815990625567e-10,False,False,2,75,DH,CONTROL
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__cand_01,ok,3.2750633166987573,377.68783407181536,False,False,True,False,0.34737867387130644,0.6526213261286936,0.6526213261286936,1.0,5.799649315030592,5.799649315030592,,,,0.0,,,-2.8151815990625567e-10,False,False,3,100,DH,CONTROL
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__cand_01,ok,4.393105323112338,539.0056541415352,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,5.799649315030592,5.799649315030592,,,,0.0,,,-2.8151815990625567e-10,False,False,4,125,DH,CONTROL
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__cand_01,ok,5.61240088341521,738.4425799397051,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,5.799649315030592,5.799649315030592,,,,0.0,,,-2.8151815990625567e-10,False,False,5,150,DH,CONTROL
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__cand_01,ok,6.668623617397555,908.9635578996783,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,5.799649315030592,5.799649315030592,,,,0.0,,,-2.8151815990625567e-10,False,False,6,175,DH,CONTROL
