condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
MFA,ALL,1,decay_tau_s,13,13,0.0,0.7045591714285635,0.5288352490899655,0.872519035386631,0.3436837862966655,0.013309569644967212,1.3880447148316293,region_pooled,1.0
MFA,ALL,1,peak_depolarization_mV,13,13,0.0,6.993179999999988,6.004200000000004,8.943066000000016,2.9388660000000115,1.5959009999999871,13.351365000000033,region_pooled,0.5
MFA,ALL,1,plateau_slope_mV_per_s,13,13,0.0,-0.008441331844748663,-0.022732209309226484,0.028299829540274643,0.051032038849501124,-0.09928026758347816,0.10484788781452632,region_pooled,1.0
MFA,ALL,1,return_slope_mV_per_s,13,10,0.23076923076923073,0.025430918966808512,0.0163976764483638,0.04164926651028643,0.025251590061922628,-0.021479708644520142,0.07952665160317038,region_pooled,0.7738095238095237
MFA,ALL,1,rise_slope_mV_per_s,13,13,0.0,2.634107382104625,2.172312653292188,4.149639915028553,1.9773272617363649,-0.7936782393123591,7.1156308076331,region_pooled,1.0
MFA,ALL,1,rise_tau_s,13,13,0.0,0.808028085977476,0.5884654729528549,1.0071188216039282,0.4186533486510733,-0.039514550023755035,1.6350988445805381,region_pooled,1.0
MFA,ALL,1,stim_end_depolarization_mV,13,13,0.0,6.887799999999999,5.740300000000005,8.915750000000003,3.175449999999998,0.977125000000008,13.678925,region_pooled,0.5
MFA,ALL,1,undershoot_magnitude_mV,13,13,0.0,0.42306800000000067,0.35682400000001735,0.6731751999999958,0.3163511999999784,-0.11770279999995026,1.1477019999999634,region_pooled,1.0
MFA,ALL,2,decay_slope_mV_per_s,13,13,0.0,5.2056373673189755,3.9157995121053566,7.417035228840831,3.5012357167354744,-1.3360540629978552,12.668888803944043,region_pooled,1.0
MFA,ALL,2,decay_tau_s,13,13,0.0,0.6641927601572775,0.47066776125245013,0.848347646341459,0.37767988508900885,-0.09585206638106314,1.4148674739749723,region_pooled,1.0
MFA,ALL,2,peak_depolarization_mV,13,13,0.0,10.473044000000002,9.076653600000007,15.605059999999995,6.528406399999987,-0.7159559999999736,25.397669599999976,region_pooled,0.5
MFA,ALL,2,plateau_slope_mV_per_s,13,13,0.0,-0.0031300328236136365,-0.03899161725216618,0.04970663742598866,0.08869825467815484,-0.17203899926939845,0.18275401944322092,region_pooled,1.0
