condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
ALL,ALL,3,plateau_slope_mV_per_s,37,37,0.0,0.013812213469152118,-0.030493433299714514,0.05682100435808598,0.08731443765780049,-0.16146508978641524,0.1877926608447867,global_pooled,0.9666666666666667
ALL,ALL,3,return_slope_mV_per_s,37,25,0.32432432432432434,0.033899287108931545,0.02904196699499771,0.04760027107334688,0.018558304078349165,0.001204510877473964,0.07543772719087062,global_pooled,0.6533068783068783
ALL,ALL,3,rise_slope_mV_per_s,37,37,0.0,5.777073510586792,1.9016818466317604,10.459455285022155,8.557773438390395,-10.934978310953833,23.29611544260775,global_pooled,0.9666666666666667
ALL,ALL,3,rise_tau_s,37,37,0.0,0.7829134689655177,0.419763371403274,1.7201109713349716,1.3003475999316976,-1.5307580284942723,3.670632371232518,global_pooled,0.9666666666666667
ALL,ALL,3,stim_end_depolarization_mV,37,37,0.0,12.683199999999996,10.101299999999995,15.502999999999993,5.401699999999998,1.9987499999999976,23.60554999999999,global_pooled,0.48333333333333334
ALL,ALL,3,undershoot_magnitude_mV,37,37,0.0,0.40499600000000413,0.0,1.1033439999999999,1.1033439999999999,-1.6550159999999998,2.7583599999999997,global_pooled,0.9666666666666667
ALL,ALL,4,decay_slope_mV_per_s,37,37,0.0,7.649048115164698,4.0760468914102805,12.761279727843698,8.685232836433418,-8.951802363239846,25.789128982493825,global_pooled,0.9666666666666667
ALL,ALL,4,decay_tau_s,37,37,0.0,0.5879047527579502,0.4285950393013138,0.8225442263588931,0.3939491870575793,-0.16232874128505514,1.413468006945262,global_pooled,0.9666666666666667
ALL,ALL,4,peak_depolarization_mV,37,37,0.0,16.480336000000015,12.636004000000007,19.23064,6.594635999999994,2.7440500000000156,29.122593999999992,global_pooled,0.48333333333333334
ALL,ALL,4,plateau_slope_mV_per_s,37,37,0.0,0.01642270049268644,-0.022691927730063795,0.06503097286913562,0.0877229005991994,-0.1542762786288629,0.19661532376793472,global_pooled,0.9666666666666667
ALL,ALL,4,return_slope_mV_per_s,37,28,0.2432432432432432,0.04969358665713187,0.033382528295383615,0.07692251266792939,0.043539984372545776,-0.03192744826343505,0.14223248922674805,global_pooled,0.6533068783068783
ALL,ALL,4,rise_slope_mV_per_s,37,37,0.0,8.121504934939772,2.6252026904433485,13.205899909534473,10.580697219091125,-13.245843138193338,29.076945738171162,global_pooled,0.9666666666666667
ALL,ALL,4,rise_tau_s,37,37,0.0,0.7196215722543364,0.3856569244019141,1.6088002622950768,1.2231433378931627,-1.4490580824378299,3.4435152691348208,global_pooled,0.9666666666666667
ALL,ALL,4,stim_end_depolarization_mV,37,37,0.0,15.7348,12.319999999999993,19.180300000000003,6.860300000000009,2.029549999999979,29.470750000000017,global_pooled,0.48333333333333334
ALL,ALL,4,undershoot_magnitude_mV,37,37,0.0,0.7390200000000036,0.019632000000001426,1.8611240000000038,1.8414920000000023,-2.742606000000002,4.623362000000007,global_pooled,0.9666666666666667
ALL,ALL,5,decay_slope_mV_per_s,37,37,0.0,8.829175328056044,4.496351569925358,13.54921080068364,9.052859230758283,-9.082937276212068,27.128499646821066,global_pooled,0.9666666666666667
ALL,ALL,5,decay_tau_s,37,37,0.0,0.5849147497590792,0.42973644701348945,0.8544215819209029,0.42468513490741344,-0.2072912553476307,1.491449284282023,global_pooled,0.9666666666666667
ALL,ALL,5,peak_depolarization_mV,37,37,0.0,19.937735999999994,15.455352000000008,22.597644000000024,7.142292000000015,4.741913999999985,33.31108200000005,global_pooled,0.48333333333333334
ALL,ALL,5,plateau_slope_mV_per_s,37,37,0.0,0.019653679681918574,-0.020418987346212145,0.07952318111329124,0.09994216845950338,-0.1703322400354672,0.2294364338025463,global_pooled,0.9666666666666667
ALL,ALL,5,return_slope_mV_per_s,37,27,0.2702702702702703,0.05400296854070901,0.03331969170064929,0.07672528672395125,0.04340559502330196,-0.03178870083430366,0.1418336792589042,global_pooled,0.6533068783068783
ALL,ALL,5,rise_slope_mV_per_s,37,37,0.0,10.07451543228777,3.408134594597163,18.779117624118523,15.37098302952136,-19.648339949684875,41.83559216840057,global_pooled,0.9666666666666667
