family,feature,term,scope,sweep,experimental_contrast,estimate,pvalue,qvalue_bh,reject_bh_0p05,experimental_direction
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA,0.01654322138953366,0.4477633068408999,0.5229352488652845,False,no_clear_change
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA,0.04670971220920116,0.023904362409757955,0.04464627998709657,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA,0.02961224823266002,0.17842318132344062,0.23272588868274863,False,no_clear_change
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA,0.03226693362629731,0.14702046483786865,0.19494426276844462,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA,0.024507436182631237,0.43889352632995093,0.515082867086495,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA,-0.0016539574931520792,0.873973799416186,0.9021665026231598,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA,-0.008140677103126909,0.22932880318728455,0.29354086807972424,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA,0.23172180780019438,0.35672892007570584,0.4339638108815045,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA,-0.01850547736415436,0.07568042177710474,0.11423459890883735,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA,-0.007843762820841697,0.5878605830203649,0.6577461068759327,False,no_clear_change
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA,-3.0884930389782244,0.0050452504875361705,0.013161523010963924,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA,-5.196161706846508,0.003681536585500097,0.010841334730307035,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA,-7.121359999375489,0.004115053835678451,0.011711996371319498,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA,-9.023550087387363,0.003986269557755904,0.011596420531653539,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA,-11.359793007723308,0.0024747213990297984,0.008365255433340163,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA,-12.507764716238642,0.002893416185808285,0.009258931794586513,True,decrease
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA,0.4274666448712884,0.0005099987948216701,0.0029226400024073814,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA,0.4077992442772733,0.0003563914866423476,0.0023433960765524226,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA,0.3497572886223235,0.0002962829494608327,0.002150715215977333,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA,0.31551129722807103,0.00019517730322034946,0.0015614184257627956,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA,0.29757976783326945,0.00012445961121056867,0.0012077497788967168,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA,0.25827430856336275,0.00025779427830336277,0.0019334570872752209,True,increase
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA,0.6128765734265738,0.3444642780343784,0.4217929935114838,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA,1.4573804195804225,0.16658782811691428,0.21788053813656363,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA,2.0564216783216818,0.14744492479011764,0.1949684955902382,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA,2.5819909090909086,0.11246089617759339,0.1566756383740355,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA,3.052635664335668,0.10834281415582801,0.1538596177360871,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA,3.470182867132877,0.09451719996227874,0.13665137343943914,False,no_clear_change
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA,-0.1399352363636327,0.6002333438512741,0.6700279187177014,False,no_clear_change
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA,-0.46885300699300836,0.14246222977598688,0.19047874733279585,False,no_clear_change
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA,-0.5024479664335703,0.1344478639782181,0.18077023728163777,False,no_clear_change
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA,-0.8410023776223818,0.04667697319613942,0.07505777534022942,False,no_clear_change
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA,-0.9897838321678356,0.01039453066211504,0.02217499874584542,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA,-0.8731920035200751,0.0455569749119478,0.07387617553288833,False,no_clear_change
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,-6.649554212864118,0.00010501535985644543,0.0011201638384687512,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,-9.028696638773534,0.00012264359432093112,0.0012077497788967168,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,-11.354387369362748,0.0003049153300117363,0.002150715215977333,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,-12.053771444675572,0.00031107573188866953,0.002150715215977333,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,-13.441662099265402,0.0004722886240337031,0.002906391532515096,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,-12.39392369232742,0.0008275752097771544,0.004027009941639085,True,decrease
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,0.6444691661284176,4.292882676537904e-06,0.000147184548909871,True,increase
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,0.5635508733399441,0.00012681721195907162,0.0012077497788967168,True,increase
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,0.49015259991314364,0.0005012491176149887,0.0029226400024073814,True,increase
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,0.44658811053006386,0.0018652135366522373,0.006940329438705999,True,increase
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,0.43189305863781763,0.0036390759647828485,0.010782447303060291,True,increase
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,0.38512285202372626,0.010741712840748577,0.022814257360881936,True,increase
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,-2.5085530349650327,0.004452288298250318,0.012006170691910971,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,-3.367951104895104,0.008115324734599996,0.01837432015381131,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,-3.829874058741259,0.017050449159384237,0.033269169091481435,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,-3.9874380867132864,0.033938362796128906,0.05776742603596409,False,no_clear_change
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,-3.9519676979021057,0.0626292513530617,0.09756121527234637,False,no_clear_change
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,-3.98869457062937,0.08368410643022305,0.1255261596453346,False,no_clear_change
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,0.017133684249868324,0.6113518113956585,0.6808558456378563,False,no_clear_change
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,0.060292747545963477,2.2089233457217897e-05,0.0004078012330563304,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,0.0665468029698882,0.001133567022255976,0.004947967471458279,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,0.1050068925971579,1.1826698595119823e-07,9.461358876095858e-06,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,0.09368661813366806,6.893516925299204e-05,0.0008942940876063832,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,0.10605605981019325,1.1238377847171315e-05,0.00026972106833211156,True,increase
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,0.02125877306652027,0.5139205413210044,0.5887395222770456,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,0.08635982437782788,0.4298667627098297,0.506968172237637,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,-0.018900519449259513,0.002143793748725755,0.007679261189465392,True,decrease
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,0.003577325184923215,0.8499544819563665,0.8811623139072482,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,0.09214463818070817,0.25241048611829875,0.31716500873503506,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,0.25299664589712295,0.36871674836734514,0.44246009804081415,False,no_clear_change
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,-5.539465383132992,6.049812135368124e-05,0.0008066416180490832,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,-9.287269162254365,4.088513594521854e-05,0.0006132770391782781,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,-13.138645222107947,3.48013364530324e-05,0.0005760221206019155,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,-16.85367419644142,2.9839399620051836e-05,0.0005304782154675882,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,-20.984138038179275,1.6279987950472578e-05,0.00035184138729617677,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,-24.5912990244678,9.949624263590296e-06,0.00026532331369574124,True,decrease
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,1.4858743416125955,1.4296492957552598e-11,6.862316619625247e-09,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,1.6088211158383725,3.18024114934894e-09,7.632578758437455e-07,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,1.7500675461373514,3.009055538493345e-07,1.8054333230960072e-05,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,1.8306643220548344,2.7360411201309176e-06,0.00011939088524207641,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,1.8400242103834148,6.452452507398698e-06,0.00018218689432655146,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,1.8146560359608623,1.759206936480884e-05,0.00035184138729617677,True,increase
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,-2.2096580419580425,0.009816313719047403,0.021368169397924058,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,-3.016750349650347,0.016563524339321213,0.03245098646071095,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,-3.507632167832165,0.027897946112024254,0.05091640355046252,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,-3.503570629370632,0.06085703013736003,0.09546200805860398,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,-3.663372027972027,0.08626545149450306,0.1281963365862584,False,no_clear_change
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,-3.621170979020974,0.1191164203023462,0.16429851076185684,False,no_clear_change
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,1,CONTROL_to_MFA_BA,-0.7114353286713285,0.005175554135533452,0.013356268736860522,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,2,CONTROL_to_MFA_BA,-1.1427514685314715,0.0005304729042976322,0.0029226400024073814,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,3,CONTROL_to_MFA_BA,-1.1377714741258798,0.0012194794871953853,0.0051800898571131414,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,4,CONTROL_to_MFA_BA,-1.6901968391608397,0.00013083955938047765,0.0012077497788967168,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,5,CONTROL_to_MFA_BA,-1.9481093706293753,1.5380169774972875e-06,8.202757213318868e-05,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,6,CONTROL_to_MFA_BA,-1.843903174825174,2.2003918169033675e-05,0.0004078012330563304,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,-2.618690815061991,4.031189364657646e-05,0.0006132770391782781,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,-3.7557049457890694,0.00011060721668095372,0.0011541622610186475,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,-4.391454804337404,0.0004871479393152022,0.0029226400024073814,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,-4.213216163039781,0.001622408063851492,0.006435998930981125,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,-4.135441202568298,0.005890477142976878,0.014657192337305546,True,decrease
primary_continuous,decay_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,-3.55599660935579,0.03223685160107842,0.055900903617006885,False,no_clear_change
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,0.23144530605641744,0.0730733258425626,0.11134982985533348,False,no_clear_change
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,0.17136935949913612,0.24782603907562092,0.31357273716344214,False,no_clear_change
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,0.08757433320221308,0.5633653261125985,0.6362157834472272,False,no_clear_change
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,0.03416432728465735,0.8291601887525643,0.8670956222249039,False,no_clear_change
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,-0.005422279722552048,0.9740781245841088,0.9740781245841088,False,no_clear_change
primary_continuous,decay_tau_s,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,-0.05610354344573443,0.7437347562104223,0.8022510867263993,False,no_clear_change
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,-2.9810552923076896,0.0027153186008290146,0.00886634645168658,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,-4.643154892307686,0.0022143292802646077,0.007702014887876897,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,-5.796855076923082,0.0035445334382598363,0.010731389509778975,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,-6.270718769230768,0.007006571521375303,0.016618744417979715,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,-7.033944861538465,0.010372926943840642,0.02217499874584542,True,decrease
primary_continuous,peak_depolarization_mV,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,-7.200521907692309,0.013134058315680552,0.026713338947146885,True,decrease
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,0.02723662087814739,0.032118609124831804,0.055900903617006885,False,no_clear_change
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,0.03442975342306463,0.04587051803728623,0.07413417056531107,False,no_clear_change
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,0.05000358158035454,0.008936400624744644,0.019951033952918272,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,0.05829718038795674,0.006720734228788199,0.016375393044763126,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,0.06407436990100804,0.0045611349453639795,0.012163026520970613,True,increase
primary_continuous,plateau_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,0.07378912618389594,0.0026484909741628457,0.008828303247209486,True,increase
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,-0.003248663116110967,0.9395573828854652,0.9474528230777801,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,0.08801378187097995,0.4226399804436339,0.49967288328311393,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,-0.010759842346132604,0.10570063261329887,0.15055282983496576,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,-0.22814448261527118,0.36470749573890004,0.43874585953551887,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,0.11065011554486254,0.18133665603129412,0.23588508101631755,False,no_clear_change
primary_continuous,return_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,0.26084040871796466,0.35711605270457136,0.4339638108815045,False,no_clear_change
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,-2.4509723441547675,1.5039926390100481e-05,0.00034376974605943955,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,-4.091107455407858,1.0943260874942705e-05,0.00026972106833211156,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,-6.017285222732457,5.647182066636695e-06,0.0001760631309882447,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,-7.830124109054058,3.482893500779261e-06,0.00012859914464415732,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,-9.624345030455967,5.86877103294149e-06,0.0001760631309882447,True,decrease
primary_continuous,rise_slope_mV_per_s,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,-12.08353430822916,3.0443075423259864e-06,0.00012177230169303946,True,decrease
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,1.0584076967413072,1.2877800232498011e-08,2.060448037199682e-06,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,1.2010218715610992,7.448987067730457e-08,8.938784481276548e-06,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,1.4003102575150277,2.6530128133979853e-06,0.00011939088524207641,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,1.5151530248267633,1.7065959982922406e-05,0.00035184138729617677,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,1.5424444425501451,3.4714137108362146e-05,0.0005760221206019155,True,increase
primary_continuous,rise_tau_s,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,1.5563817273974996,7.256039413719228e-05,0.0009054366546533787,True,increase
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,-2.8225346153846163,0.004542702604172357,0.012163026520970613,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,-4.4741307692307695,0.0031381930298793603,0.00984531146628819,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,-5.564053846153847,0.00515700875508342,0.013356268736860522,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,-6.0855615384615405,0.009046920866518024,0.020104268592262272,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,-6.716007692307695,0.012127903479122364,0.025092214094735922,True,decrease
primary_continuous,stim_end_depolarization_mV,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,-7.091353846153851,0.014647630878374474,0.029295261756748948,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,1,MFA_to_MFA_BA,-0.5715000923076958,0.006198294566444024,0.015257340471246827,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,2,MFA_to_MFA_BA,-0.6738984615384632,0.006640626688950564,0.016262759238246282,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,3,MFA_to_MFA_BA,-0.6353235076923094,0.007841764294876956,0.018010774987870213,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,4,MFA_to_MFA_BA,-0.8491944615384579,0.009838261326960867,0.021368169397924058,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,5,MFA_to_MFA_BA,-0.9583255384615398,0.004853121730684859,0.012799441927080947,True,decrease
primary_continuous,undershoot_magnitude_mV,C(condition),region_blind_condition_contrast,6,MFA_to_MFA_BA,-0.9707111713050989,0.012521486655671982,0.0257953373164058,True,decrease
