file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_16,all6,optuna,generic_seed,trial_18,optuna_scalar,7ba4070bce232982,1,True,1.9600736636156706,1,4.584692361096161,5.572807500029961e-05,1.8068636876779403e-05,88.63394147823627,1.5270547642912053,6.32671490328928e-05,1.63926099183277e-05,4.2857653607320854e-08,4.178554800083274,6,0,13.42418308793921,4719.377160058506,0.28571428571428564,0.7142857142857143,0.5,4719.377160058506,0.7142857142857143,0.5,884.4722407777462,0.0,0.0,4720.591445772791,18,"[""scalar""]",[1.9600736636156706],False,True,False,False,18,False,13.42418308793921,0.28571428571428564
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_17,all6,optuna,generic_seed,trial_17,optuna_scalar,7ba4070bce232982,1,True,1.9711140300209218,1,96.344926626131,8.923807143379776e-05,0.3877154039923476,55.167469907887984,0.9358066596727541,8.64403589520682e-06,0.00820167818679503,4.947512505081393e-07,1.760248812753567,6,0,13.622909683233734,4842.925859380105,0.28571428571428564,0.7142857142857143,0.5,4842.925859380105,0.7142857142857143,0.5,347.4070321277499,0.0,0.0,4844.14014509439,17,"[""scalar""]",[1.9711140300209218],False,True,False,False,19,False,13.622909683233734,0.28571428571428564
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_18,all6,optuna,generic_seed,trial_0,optuna_scalar,7ba4070bce232982,1,True,1.9730117839166876,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.005061576888752304,0.0013303245101522893,1.192617378922354,6,0,13.657069253357518,4860.231893823812,0.28571428571428564,0.7142857142857143,0.5,4860.231893823812,0.7142857142857143,0.5,1884.9623677677987,0.0,0.0,4861.446179538098,0,"[""scalar""]",[1.9730117839166876],False,True,False,False,20,False,13.657069253357518,0.28571428571428564
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_19,all6,optuna,generic_seed,trial_14,optuna_scalar,7ba4070bce232982,1,True,1.9962355694748997,1,8.937231628119205,7.734482156646794e-05,5.6921360923338545e-05,50.64227571054419,26.959039527374532,0.0008092609705736079,0.001460103021015951,1.1185744978598895e-08,0.7485397499479053,6,0,14.075097393405335,5115.349684937332,0.28571428571428564,0.7142857142857143,0.5,5115.349684937332,0.7142857142857143,0.5,303.4958682409785,0.0,0.0,5116.563970651618,14,"[""scalar""]",[1.9962355694748997],False,True,False,False,21,False,14.075097393405335,0.28571428571428564
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_22,all6,optuna,generic_seed,trial_12,optuna_scalar,7ba4070bce232982,1,True,2.106483366031474,1,307.65428008126537,0.01707975034295823,0.09797066797747349,130.71908852815767,5.976280631226183,2.359331645804628e-07,2.8965395242758635e-08,1.0672352725043772e-06,0.11747488329503471,6,1,1.702414874280813,326.42646793010516,0.23809523809523805,0.761904761904762,0.25,326.42646793010516,0.761904761904762,0.25,1908.4955824227877,0.0,1.0,328.4383726920099,12,"[""scalar""]",[2.106483366031474],False,True,False,False,22,False,1.702414874280813,0.23809523809523805
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_23,all6,optuna,generic_seed,trial_21,optuna_scalar,7ba4070bce232982,1,True,4.696317435778296,1,39.652847169275695,0.00022704877557909215,0.0015862805689756897,108.8933518305359,16.424577324550118,2.8256199318003875e-07,3.619233530807122e-08,0.019077009926055256,5.900094429997561,6,3,4.605142415437902,976.2538590405289,0.14285714285714285,0.8571428571428571,0.5833333333333334,976.2538590405289,0.8571428571428571,0.5833333333333334,1331.1981971737332,0.0,3.0,980.6943352310052,21,"[""scalar""]",[4.696317435778296],False,True,False,False,23,False,4.605142415437902,0.14285714285714285
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_24,all6,optuna,generic_seed,trial_10,optuna_scalar,7ba4070bce232982,1,True,108.0,1,102.77122760075366,0.0009444574254983562,0.01966777528761681,64.13115275378244,0.001316569270260005,5.218737776738192e-08,0.00019031311745086948,0.0021159009829538316,0.9783306773223214,6,6,,inf,0.0,1.0,1.0,1000000000000.0,1.0,1.0,464.3766993431717,0.0,6.0,1000000000008.0,10,"[""scalar""]",[108.0],False,False,False,False,24,False,,0.0
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_01,all6,optuna,generic_seed,trial_22,optuna_scalar,7ba4070bce232982,1,True,1.1686403249696038,1,1.527060159221693,0.03928409513479227,0.06624112431636171,1.3795577424944472,0.0029978626836734933,0.0021014475048247235,0.0004778078440182851,0.0003120480859813189,0.07808697293945806,6,0,7.123984275734943,1773.078546483065,0.22713657923789296,0.7728634207621071,0.0,1773.078546483065,0.7728634207621071,0.0,5.893791807389031,0.0,0.0,1773.8514099038273,22,"[""scalar""]",[1.1686403249696038],False,True,False,False,1,False,7.123984275734943,0.22713657923789296
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_06,all6,optuna,generic_seed,trial_7,optuna_scalar,7ba4070bce232982,1,True,1.6495926474488702,1,127.51490350814456,1.9870215385428627e-05,16.53499964207631,115.83671539449861,0.008585370205937366,1.3820379228636985e-06,4.848496183873288e-07,6.293215187893856e-05,0.10549718540970579,6,0,5.889338294058294,1532.5505034009163,0.17759281333214613,0.8224071866678541,0.5,1532.5505034009163,0.8224071866678541,0.5,1501.3648612345976,0.0,0.0,1533.872910587584,7,"[""scalar""]",[1.6495926474488702],False,True,False,False,2,False,5.889338294058294,0.17759281333214613
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_07,all6,optuna,generic_seed,trial_8,optuna_scalar,7ba4070bce232982,1,True,1.686953234004698,1,102.98667678718591,1.97778285124627e-05,0.0018142758011323245,17.380358928769457,11.368341439732731,1.0792764548678448e-08,0.0007812113973534924,0.0008871588860587604,2.3792351374552054,6,0,6.464973701952984,1572.230513206503,0.17221197165935678,0.8277880283406432,0.5,1572.230513206503,0.8277880283406432,0.5,51.938301404021985,0.0,0.0,1573.5583012348436,8,"[""scalar""]",[1.686953234004698],False,True,False,False,3,False,6.464973701952984,0.17221197165935678
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_05,all6,optuna,generic_seed,trial_6,optuna_scalar,7ba4070bce232982,1,True,1.631328153537973,1,0.6833636457728108,0.0002001342062287998,0.002812336354732794,40.70235476608438,7.838134236608707,3.8672288491177506e-05,0.0033981724150106006,4.163394022669367e-08,0.1412317854195245,6,0,5.427860998311875,1305.9156167030237,0.17021967970157584,0.8297803202984243,0.5,1305.9156167030237,0.8297803202984243,0.5,198.01962651648148,0.0,0.0,1307.245397023322,6,"[""scalar""]",[1.631328153537973],False,True,False,False,4,False,5.427860998311875,0.17021967970157584
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_03,all6,optuna,generic_seed,trial_23,optuna_scalar,7ba4070bce232982,1,True,1.5463371009236553,1,59.51899610125075,0.004053638704742309,0.0002588973743673101,106.82688320213038,0.01302645806434553,9.572174664864568e-05,1.0724313549547523e-08,1.3355383395895685e-07,0.9154253047714468,6,0,12.833625816403817,4744.159364957184,0.16664211109877902,0.8333578889012211,0.0,4744.159364957184,0.8333578889012211,0.0,1276.5130022251344,0.0,0.0,4744.992722846086,23,"[""scalar""]",[1.5463371009236553],False,True,False,False,5,False,12.833625816403817,0.16664211109877902
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_15,all6,optuna,generic_seed,trial_15,optuna_scalar,7ba4070bce232982,1,True,1.7375090358149738,1,411.44922866540793,0.07076022085822008,0.0003859115691469032,74.58727588385781,0.02593093358120754,8.693959087324279e-07,1.2964140540905067e-05,0.0008339359809165774,0.34331487971402325,6,0,16.272783166358984,7130.511395847799,0.166534473427192,0.833465526572808,0.0,7130.511395847799,0.833465526572808,0.0,620.5405876739798,0.0,0.0,7131.344861374371,15,"[""scalar""]",[1.7375090358149738],False,True,False,False,6,False,16.272783166358984,0.166534473427192
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_14,all6,optuna,generic_seed,trial_19,optuna_scalar,7ba4070bce232982,1,True,1.7352696326035182,1,1.6675132417849785,0.0058043147174140705,0.002734204649129056,140.50949831051017,0.004427991632310154,1.2575549573395231e-08,1.1818390883060214e-05,3.8500859633153046e-07,1.5259206400445147,6,0,16.231861766182455,7099.960241545847,0.16650046551772943,0.8334995344822707,0.0,7099.960241545847,0.8334995344822707,0.0,2201.5251441748533,0.0,0.0,7100.793741080329,19,"[""scalar""]",[1.7352696326035182],False,True,False,False,7,False,16.231861766182455,0.16650046551772943
