file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_04,all6,optuna,generic_seed,trial_6,optuna_scalar,7ba4070bce232982,1,True,1.4052808500936251,1,0.6833636457728108,0.0002001342062287998,0.002812336354732794,40.70235476608438,7.838134236608707,3.8672288491177506e-05,0.0033981724150106006,4.163394022669367e-08,0.1412317854195245,6,0,7.509341015970965,1928.5241257718008,0.42857142857142855,0.5714285714285713,0.4166666666666667,1928.5241257718008,0.5714285714285713,0.4166666666666667,199.78427807216215,0.0,0.0,1929.5122210098962,6,"[""scalar""]",[1.4052808500936251],False,True,True,True,1,True,7.509341015970965,0.42857142857142855
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_06,all6,optuna,generic_seed,trial_7,optuna_scalar,7ba4070bce232982,1,True,1.4426344288859438,1,127.51490350814456,1.9870215385428627e-05,16.53499964207631,115.83671539449861,0.008585370205937366,1.3820379228636985e-06,4.848496183873288e-07,6.293215187893856e-05,0.10549718540970579,6,0,8.181705434232702,2369.9175048544907,0.42857142857142855,0.5714285714285713,0.4166666666666667,2369.9175048544907,0.5714285714285713,0.4166666666666667,1503.8184343273178,0.0,0.0,2370.9056000925857,7,"[""scalar""]",[1.4426344288859438],False,True,True,True,2,True,8.181705434232702,0.42857142857142855
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_07,all6,optuna,generic_seed,trial_8,optuna_scalar,7ba4070bce232982,1,True,1.4904407819500718,1,102.98667678718591,1.97778285124627e-05,0.0018142758011323245,17.380358928769457,11.368341439732731,1.0792764548678448e-08,0.0007812113973534924,0.0008871588860587604,2.3792351374552054,6,0,8.994988242522156,2642.26986178779,0.42594745374560355,0.5740525462543964,0.4166666666666667,2642.26986178779,0.5740525462543964,0.4166666666666667,53.89580817985107,0.0,0.0,2643.2605810007108,8,"[""scalar""]",[1.4904407819500718],False,True,True,True,3,True,8.994988242522156,0.42594745374560355
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_10,all6,optuna,generic_seed,trial_14,optuna_scalar,7ba4070bce232982,1,True,1.5091201844808892,1,8.937231628119205,7.734482156646794e-05,5.6921360923338545e-05,50.64227571054419,26.959039527374532,0.0008092609705736079,0.001460103021015951,1.1185744978598895e-08,0.7485397499479053,6,0,9.290912785436682,2746.119206878317,0.42370830359892636,0.5762916964010737,0.4166666666666667,2746.119206878317,0.5762916964010737,0.4166666666666667,304.8060418427141,0.0,0.0,2747.1121652413844,14,"[""scalar""]",[1.5091201844808892],False,True,True,True,4,True,9.290912785436682,0.42370830359892636
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_08,all6,optuna,generic_seed,trial_13,optuna_scalar,7ba4070bce232982,1,True,1.5041893000579831,1,243.918030172607,0.0001870742013766025,4.9367425281490176e-05,34.19027438129125,0.101617074434352,1.3164984536291729e-07,0.0022664909586669274,5.962051091940058e-05,3.6050726496404693,6,0,9.156681038459658,2646.5374126662477,0.4211818687453312,0.5788181312546689,0.4166666666666667,2646.5374126662477,0.5788181312546689,0.4166666666666667,142.4101681335277,0.0,0.0,2647.532897464169,13,"[""scalar""]",[1.5041893000579831],False,True,True,True,5,True,9.156681038459658,0.4211818687453312
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_01,all6,optuna,generic_seed,trial_2,optuna_scalar,7ba4070bce232982,1,True,0.9090152486547293,1,3.7618714422674273,0.0002920433847181409,0.0074767119751573555,117.77639420895204,0.008674832802525461,3.905441275210794e-06,5.589524205217922e-07,0.00019185373703841887,0.10470069436968715,6,0,4.441377809428995,889.5732395590267,0.42106129631354833,0.5789387036864516,0.08333333333333333,889.5732395590267,0.5789387036864516,0.08333333333333333,1543.8952251615822,0.0,0.0,890.2355115960465,2,"[""scalar""]",[0.9090152486547293],False,True,True,True,6,True,4.441377809428995,0.42106129631354833
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_11,all6,optuna,generic_seed,trial_17,optuna_scalar,7ba4070bce232982,1,True,1.5273715662125034,1,96.344926626131,8.923807143379776e-05,0.3877154039923476,55.167469907887984,0.9358066596727541,8.64403589520682e-06,0.00820167818679503,4.947512505081393e-07,1.760248812753567,6,0,9.571467299879457,2880.110495988385,0.42104328378079975,0.5789567162192002,0.4166666666666667,2880.110495988385,0.5789567162192002,0.4166666666666667,349.0185502335767,0.0,0.0,2881.106119371271,17,"[""scalar""]",[1.5273715662125034],False,True,True,True,7,True,9.571467299879457,0.42104328378079975
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_12,all6,optuna,generic_seed,trial_0,optuna_scalar,7ba4070bce232982,1,True,1.5295556225554898,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.005061576888752304,0.0013303245101522893,1.192617378922354,6,0,9.602914357948238,2892.4631041545776,0.42060628621941243,0.5793937137805875,0.4166666666666667,2892.4631041545776,0.5793937137805875,0.4166666666666667,1884.949148735569,0.0,0.0,2893.4591645350247,0,"[""scalar""]",[1.5295556225554898],False,True,True,True,8,True,9.602914357948238,0.42060628621941243
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_05,all6,optuna,generic_seed,trial_9,optuna_scalar,7ba4070bce232982,1,True,1.4197211215255172,1,4.726285695536151,0.008287522363768155,0.10405638904344937,133.08191138644898,0.16554793541373172,5.492736444508447e-05,9.669146694016007e-07,2.7855339243890973e-08,0.2597464703550868,6,0,7.60153677445548,1938.8729283369669,0.4192531437220095,0.5807468562779904,0.4166666666666667,1938.8729283369669,0.5807468562779904,0.4166666666666667,1974.4317186232806,0.0,0.0,1939.8703418599116,9,"[""scalar""]",[1.4197211215255172],False,True,True,True,9,True,7.60153677445548,0.4192531437220095
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_13,all6,optuna,generic_seed,trial_1,optuna_scalar,7ba4070bce232982,1,True,1.5327154681671913,1,2.167640897475782,5.3370327626039544e-05,0.00014309923693515131,45.63633644393066,0.2922905212920093,0.00017718847354806813,1.328944872286916e-08,0.06156997328235192,4.115716865497774,6,0,9.63227801061311,2893.0521349839332,0.41907775464464825,0.5809222453553518,0.4166666666666667,2893.0521349839332,0.5809222453553518,0.4166666666666667,247.01165861565863,0.0,0.0,2894.049723895955,1,"[""scalar""]",[1.5327154681671913],False,True,True,True,10,True,9.63227801061311,0.41907775464464825
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_14,all6,optuna,generic_seed,trial_18,optuna_scalar,7ba4070bce232982,1,True,1.5364711014944243,1,4.584692361096161,5.572807500029961e-05,1.8068636876779403e-05,88.63394147823627,1.5270547642912053,6.32671490328928e-05,1.63926099183277e-05,4.2857653607320854e-08,4.178554800083274,6,0,9.694515515588327,2934.6646515774373,0.4187797604827051,0.5812202395172948,0.4166666666666667,2934.6646515774373,0.5812202395172948,0.4166666666666667,886.340260063615,0.0,0.0,2935.662538483621,18,"[""scalar""]",[1.5364711014944243],False,True,True,True,11,True,9.694515515588327,0.4187797604827051
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_03,all6,optuna,generic_seed,trial_16,optuna_scalar,7ba4070bce232982,1,True,1.3966836988966391,1,0.7135201760730417,0.00013019246714361573,5.284581395825891,35.934283600045866,0.004795751350199056,5.11732460509592e-07,1.6646452049870495e-08,0.0001849057164788623,0.717215249462198,6,0,10.175864832471051,3511.5318494642634,0.4186421251295303,0.5813578748704696,0.25,3511.5318494642634,0.5813578748704696,0.25,162.6206932697928,0.0,0.0,3512.3632073391336,16,"[""scalar""]",[1.3966836988966391],False,True,True,True,12,True,10.175864832471051,0.4186421251295303
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_09,all6,optuna,generic_seed,trial_5,optuna_scalar,7ba4070bce232982,1,True,1.5058152943502232,1,1.7928063051726981,0.07556810141274425,0.7658349297088648,140.92484123462836,16.023850290194936,9.44351568796269e-05,7.417652034871823e-07,4.369946783595573e-05,0.9056632724016693,6,0,9.137522673865236,2638.5863397127923,0.4184915208645123,0.5815084791354876,0.4166666666666667,2638.5863397127923,0.5815084791354876,0.4166666666666667,2210.069319534718,0.0,0.0,2639.5845148585945,5,"[""scalar""]",[1.5058152943502232],False,True,True,True,13,True,9.137522673865236,0.4184915208645123
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_16,all6,optuna,generic_seed,trial_3,optuna_scalar,7ba4070bce232982,1,True,1.5612836068294274,1,1.6238367853137239,1.8205657658407255e-05,9.52700148001397,144.8448049611839,6.289771819487036,1.217325250419405e-05,3.5849855803404713e-05,2.114233203549711e-08,1.250112023666978,6,0,10.125340568652085,3398.4774083604484,0.4179019803179109,0.5820980196820891,0.4166666666666667,3398.4774083604484,0.5820980196820891,0.4166666666666667,2348.3262866837244,0.0,0.0,3399.476173046797,3,"[""scalar""]",[1.5612836068294274],False,True,True,True,14,True,10.125340568652085,0.4179019803179109
